Spacecraft,Condition,SV1,SV2,SV3,SV4,BP1,BP2,BP3,BP4,BP5,BP6,BP7,BV1,P1_time_mean,P1_time_median,P1_time_p25,P1_time_p75,P1_time_variance,P1_time_line_integral,P1_time_min,P1_time_max,P1_freq_peak_value,P1_freq_peak_freq,P1_freq_sum_power_spectrum,P1_freq_std_power_spectrum,P1_freq_rms_freq,P2_time_mean,P2_time_median,P2_time_p25,P2_time_p75,P2_time_variance,P2_time_line_integral,P2_time_min,P2_time_max,P2_freq_peak_value,P2_freq_peak_freq,P2_freq_sum_power_spectrum,P2_freq_std_power_spectrum,P2_freq_rms_freq,P3_time_mean,P3_time_median,P3_time_p25,P3_time_p75,P3_time_variance,P3_time_line_integral,P3_time_min,P3_time_max,P3_freq_peak_value,P3_freq_peak_freq,P3_freq_sum_power_spectrum,P3_freq_std_power_spectrum,P3_freq_rms_freq,P4_time_mean,P4_time_median,P4_time_p25,P4_time_p75,P4_time_variance,P4_time_line_integral,P4_time_min,P4_time_max,P4_freq_peak_value,P4_freq_peak_freq,P4_freq_sum_power_spectrum,P4_freq_std_power_spectrum,P4_freq_rms_freq,P5_time_mean,P5_time_median,P5_time_p25,P5_time_p75,P5_time_variance,P5_time_line_integral,P5_time_min,P5_time_max,P5_freq_peak_value,P5_freq_peak_freq,P5_freq_sum_power_spectrum,P5_freq_std_power_spectrum,P5_freq_rms_freq,P6_time_mean,P6_time_median,P6_time_p25,P6_time_p75,P6_time_variance,P6_time_line_integral,P6_time_min,P6_time_max,P6_freq_peak_value,P6_freq_peak_freq,P6_freq_sum_power_spectrum,P6_freq_std_power_spectrum,P6_freq_rms_freq,P7_time_mean,P7_time_median,P7_time_p25,P7_time_p75,P7_time_variance,P7_time_line_integral,P7_time_min,P7_time_max,P7_freq_peak_value,P7_freq_peak_freq,P7_freq_sum_power_spectrum,P7_freq_std_power_spectrum,P7_freq_rms_freq,Case,fault_location
1,Fault,100,100,50,100,No,No,No,No,No,No,No,No,1.9849655680677776,1.95823834379334,1.8935610172456203,2.060307955070232,0.09458801466040244,2381.919853678648,0.437597794789982,4.272394413717838,11082.807334327605,64.94587843463779,68216.92346708957,662.825283451859,10.662779771014183,1.9780759392279739,1.924540183352507,1.8425212072599515,2.10607377459144,0.19873585980088204,2373.628117803859,0.0090497709809531,4.508411805967979,26522.85445413726,64.94587843463779,143328.401456326,1579.3232660645247,15.455764914551356,1.9725145793546028,1.922079978688616,1.8299765667957193,2.113039585410157,0.2580953069417576,2366.9422818655657,0.0017594638102859,4.568427365933909,32090.67175634354,64.94587843463779,186138.4644140491,1912.3473970060938,17.613369184327432,1.9760022679439202,1.913241861853244,1.8143961245227047,2.122652895137535,0.2879833001431653,2371.1295904681824,0.1220848801768115,5.252318051411844,35040.838307718055,64.94587843463779,207693.70005490087,2091.057363648644,18.605272552644,1.9791527127523685,1.9294957940995,1.8410303645298904,2.111337210027915,0.22394239036356056,2374.919118259701,0.0198981695424075,5.1595908284384535,31069.3227419765,64.94587843463779,161507.363901395,1821.164258933553,16.406673637141026,1.977777361909063,1.9099364090157929,1.7940867397655087,2.126144402478007,0.2960054519131236,2373.2201134477496,0.002391070231367,4.96531106795234,42609.44218603553,64.94587843463779,213479.27992247068,2402.289133144968,18.862629717798747,1.9723471527613332,1.9022742585321593,1.807134205336206,2.1329288083479456,0.32525299278662895,2366.7345369083723,0.0097184866048692,4.973018623876627,46991.28795209891,64.94587843463779,234572.6210242132,2601.5629301757854,19.772566054351383,116,3
1,Fault,100,100,75,100,No,No,No,No,No,No,No,No,1.9850533306501739,1.9604410817348044,1.8925632032709128,2.058914427400635,0.0949534495306578,2382.0250392412627,0.4350871121122263,4.317752652406224,11084.035441946415,64.94587843463779,68480.47527823517,663.2832676085634,10.683357405971462,1.9783406029119956,1.9282196832938543,1.842006093740833,2.106516278897764,0.19871085489638757,2373.9452537592206,0.0088635134228267,4.477232275587611,26575.9538920635,64.94587843463779,143310.3679067022,1583.4208686075367,15.454792563403657,1.9722190288804364,1.9233720422930007,1.8321948126276992,2.1064081966181214,0.25860401596229404,2366.5859651132496,0.0017595233337907,4.474686200772391,32184.392449306277,64.94587843463779,186505.34561401448,1914.4291499553854,17.63071872301365,1.976335978778708,1.914516694575504,1.81377885138652,2.121362876058257,0.2887884140252984,2371.529758644034,0.1220860320433203,5.286955108358785,35143.617970564424,64.94587843463779,208274.34858925227,2094.203694956211,18.63126174781033,1.9779532804483224,1.9279597664072,1.8409725421054808,2.109000443550909,0.2264144213034127,2373.478731061189,-0.0025866136162128,5.108181723894416,30378.454673706452,64.94587843463779,163290.19385123192,1802.2379599345916,16.49697921091575,1.9701422783641132,1.9046529384353967,1.8066633919911923,2.1335760589982646,0.30615525272346594,2364.0852770854517,0.0179220219738473,4.988189585269537,43740.01880464574,64.94587843463779,220799.32134179006,2463.7050436499326,19.183296611974267,1.9710882723428833,1.9033056306820888,1.7927899311964564,2.1376286607384047,0.3254756095304668,2365.227074557577,0.0103615821135648,4.987714358185564,43605.273816148045,64.94587843463779,234733.17233117743,2507.001432168339,19.779331482264404,117,3
1,Fault,100,100,100,0,No,No,No,No,No,No,No,No,1.991211889410704,1.9610397211199857,1.928875008502652,2.059555608367443,0.05754203496960335,2389.425984396329,0.8939164797361395,3.559678185851196,7350.669628025465,64.94587843463779,41499.34439109542,449.0334562858943,8.316584273916728,1.9840282110644087,1.943558516851588,1.8827732366783176,2.093662415650618,0.1417314350967035,2380.7840288786792,0.0246443793634569,4.3184477889963295,18031.805348529095,64.94587843463779,102216.78185746013,1097.8975280320567,13.052252797726792,1.9793239221169432,1.937248648644624,1.856205644883012,2.111262482436676,0.19460544312853195,2375.1289457533576,0.0017595165035295,4.7063878289137095,22014.77554762815,64.94587843463779,140349.54288701885,1353.0953173423272,15.29430955655397,1.9804082274402588,1.9338258218000008,1.8517959099347787,2.1045561579451766,0.22045169720512606,2376.428694414878,0.1220862541359215,5.251015618082928,23709.716120472076,64.94587843463779,158989.87425018556,1495.9999629526326,16.278302237958027,1.9888062045452086,1.939056532390781,1.8902953666061448,2.0984417363294985,0.14510382794845014,2386.5234751766525,0.3791717122697592,4.134356026096009,21436.8276321507,64.94587843463779,104648.95326833622,1280.3515929646953,13.206624175537582,1.987283863538176,1.964677166558564,1.8407902521739248,2.13745727233788,0.2831485777232335,2384.6828899207376,-0.0004652551939266,5.087997213264504,32364.475768568263,64.94587843463779,204206.8958282849,1855.702788846579,18.44843696307291,1.987770880432078,1.956898376711928,1.865938324702601,2.126459326683887,0.26151033511212174,2385.2906955218687,-0.0017425064984831,5.219897962658083,30480.65130132286,64.94587843463779,188601.38443802984,1884.2188288320758,17.729513268278115,118,4
1,Fault,100,100,100,25,No,No,No,No,No,No,No,No,1.9851410020014308,1.9585925659913688,1.8942624811228808,2.0629921695875706,0.09373957808817013,2382.1302898589975,0.4842982959687606,4.153800317655506,11037.94540544476,64.94587843463779,67605.03058697736,660.7574377659456,10.61485049250792,1.9778136707668088,1.9275921774978233,1.8414154439971824,2.108459923668192,0.1992482439626266,2373.312201334147,0.0085420794004966,4.504543439059679,26130.69451630364,64.94587843463779,143697.93316996825,1575.1554234721968,15.475676246396485,1.9719212543308782,1.9193051240015624,1.8258928105180456,2.1140390530347752,0.25720070621314944,2366.2284086941354,0.0017594752005107,4.591086234338398,31920.047895208463,64.94587843463779,185493.2779212765,1903.351691149447,17.58281727147636,1.9762224012870737,1.9177040290256528,1.8168471361858,2.1241321916561104,0.28682701787145276,2371.3921061272345,0.1220861275206038,5.220392169196793,34806.14854127488,64.94587843463779,206859.78870240075,2083.48198483877,18.567883953321154,1.9789969714477673,1.92270101271722,1.8409921266429177,2.11422055057912,0.2192081906716829,2374.733819579581,0.0487272498637352,4.999494710465321,30496.718464518777,64.94587843463779,158093.05671651306,1787.3302036407058,16.23232663116582,1.96607591770806,1.92126559343284,1.8099430677336488,2.1410042672351826,0.33620365232514854,2359.2219077525874,-0.0123141774446325,4.989692726840532,40753.79927485869,64.94587843463779,242470.24215872335,2501.3500424290437,20.10266326297436,1.9787329146804584,1.9054379236084389,1.7757164791965852,2.177910444561842,0.3571216693919932,2374.5077319455413,-0.0112179157378583,4.93776122941521,43906.611528291876,64.94587843463779,257556.32652634018,2669.864377114521,20.718603819045505,119,4
1,Fault,100,100,100,50,No,No,No,No,No,No,No,No,1.9851397264999016,1.9579563553674209,1.893343623693908,2.0594295663074695,0.09413257519823348,2382.128714062972,0.454487361360553,4.224231007206798,11032.430536854989,64.94587843463779,67888.46029925358,659.954396924982,10.637078256367644,1.9777911168142135,1.9283861590953872,1.8409634279634903,2.10529736951067,0.2008757075749452,2373.285496031355,0.0089580371074454,4.492859106674261,26226.330048337688,64.94587843463779,144871.66074090428,1586.9746676953837,15.53875052575036,1.972038898231526,1.921761707120122,1.83103340339266,2.1067860946584487,0.25762620454142104,2366.369923018163,0.0017594825645266,4.527571581108616,32036.232705530623,64.94587843463779,185800.14752837515,1907.619218189701,17.59735527138359,1.9761731985300124,1.9145162975582048,1.8112137740796503,2.1213892591331,0.28747651711948347,2371.3340219325255,0.1220834726670989,5.258650689223309,34952.55635394233,64.94587843463779,207328.20788483007,2086.733441276255,18.588894887576924,1.9793323810776204,1.9283087657039488,1.8408509148657344,2.1152588567336745,0.2218469884005322,2375.135812408652,0.034524784066972,5.0444635304735055,30938.65178274651,64.94587843463779,159996.15895795802,1811.2156684791894,16.329735605022208,1.965109229738818,1.912424796891612,1.8072672444244,2.1340270132206927,0.33112290115262494,2358.0498110512444,-0.0036088350893612,4.969864636591873,40953.570828438314,64.94587843463779,238806.0018727237,2487.199096014944,19.95018804726427,1.9779809304787075,1.8854924102335155,1.7741276159387267,2.1797271473787845,0.34661086258066026,2373.6077909541364,-0.0015016711204915,4.976194974273158,44680.206514231075,64.94587843463779,249975.92739860344,2558.0701010897938,20.411431739697708,120,4
1,Fault,100,100,100,75,No,No,No,No,No,No,No,No,1.9848557449147848,1.9560795458364388,1.8938873702532948,2.058952062792144,0.09499603955017258,2381.787886158141,0.4428935108195556,4.220080346725752,11078.704333140688,64.94587843463779,68511.19122160424,663.6799486228106,10.685753071387797,1.9777142574043118,1.923378032546884,1.84253478705298,2.106741021402128,0.19862910944358464,2373.194338766304,0.0096169968927978,4.527311191026878,26191.43474887533,64.94587843463779,143251.41304526795,1576.2662443075367,15.451613348626305,1.9725716558779958,1.9213614708326328,1.8305468059329024,2.116857109347893,0.25737500859705814,2367.0116309879777,0.0017594454540669,4.622410666970359,32068.822939389356,64.94587843463779,185618.98488770265,1910.038046572985,17.58877411341785,1.9760823502365774,1.912647813349124,1.8138912389407,2.123821037159556,0.2873807130333831,2371.226641604074,0.1220854448739071,5.247867298766655,34976.51470016607,64.94587843463779,207259.11393003244,2086.0873471713867,18.58579717284287,1.9789817620211243,1.92785241091045,1.84058363620614,2.1102967148799787,0.22477621570816358,2374.7135240003217,0.0087954527108966,5.140143604410929,31346.106914110635,64.94587843463779,162108.71915683543,1820.0287391998793,16.437189498047584,1.969656875323045,1.9220648725784024,1.808609811977524,2.139625563280838,0.3384428767664264,2363.4926722523105,-0.0033901904410008,5.027227124687805,41387.42797719974,64.94587843463779,244085.17194538514,2519.264028249858,20.169497264656233,1.9710591358921095,1.9080347870928889,1.8016959640745227,2.135612536781648,0.335750792328014,2365.2006089791666,-0.0070119338153267,5.007491624819148,43544.951268540135,64.94587843463779,242143.6393023599,2629.742586288472,20.089119746036655,121,4
2,Fault,0,100,100,100,No,No,No,No,No,No,No,No,1.9911545215173483,1.9626801417588915,1.9290115635367964,2.0623367052371755,0.06361458056427018,2389.3589988876947,0.6714344335163914,3.698227364461139,7826.167604582279,64.94587843463779,45878.86731024195,479.7576941827098,8.74441415135418,1.988217802035152,1.9403942540574568,1.8940914059150569,2.0925388056016323,0.1334962918945082,2385.819648396562,0.4014500391101963,4.0100192807107184,19061.252511486124,64.94587843463779,96277.59246246527,1152.2538984120588,12.667385448627858,1.9903999296475166,1.9543724240840548,1.880943087030084,2.096885122208304,0.19322862659988174,2388.44084012457,-0.0031092921214179,4.583235297848535,22400.765705194266,64.94587843463779,139356.582118148,1353.98426834292,15.240110570363765,1.9769143409991157,1.956419283436692,1.8648371832784407,2.1268691487764695,0.23424535977242433,2372.253772156491,0.0029328045718857,5.31663648636724,26506.405422121003,64.94587843463779,168937.87059055237,1517.0998141931364,16.779842599110417,1.98409902224131,1.931605613664728,1.8761849311475691,2.1025354714242614,0.16600368764746343,2380.868223450043,0.1090700571293052,4.639774205393476,22051.193362312766,64.94587843463779,119721.94253319444,1341.3206445253322,14.125741427927151,1.972928733669643,1.923646887423816,1.84050155841312,2.126521457115781,0.24786430137234616,2367.4476674337193,0.0018493643459994,4.99163493857992,30464.940182438477,64.94587843463779,178759.85808188678,1854.5880561089475,17.2607385937898,1.9756750048777618,1.9274395097264223,1.8320590861829409,2.1325688255203143,0.2610952402910897,2370.744797981899,-0.0008367461746759,5.024814651501986,30843.90151827426,64.94587843463779,188302.01784555404,1955.476489342276,17.715436670013435,122,1
2,Fault,25,100,100,100,No,No,No,No,No,No,No,No,1.984884405199691,1.9573097514878528,1.8918107963657784,2.065015511021061,0.09358253522921887,2381.82127018313,0.3550919157152014,4.290258044736767,10860.729281302712,64.94587843463779,67491.77119858026,652.7559489475329,10.6059551823948,1.9768423789687333,1.924894537245792,1.8414892047477829,2.1062780156554295,0.20398427178366846,2372.142694448587,0.0018900855741332,4.509231056795756,26233.389527982785,64.94587843463779,147113.5588025176,1578.5379250681806,15.658520513473253,1.976878534108542,1.9136167046240509,1.819828552517741,2.115334880038472,0.26843548287364805,2372.1797755309744,0.0139197267266932,5.404932201131146,31196.64192895838,64.94587843463779,193595.80446621645,1869.393483869794,17.962730140776507,1.9757931661746644,1.8511890540679088,1.7140928611260573,2.2812767755401007,0.4010653275543762,2371.055499450057,-0.0222571467235283,5.4347615026711535,32899.19819316928,64.94587843463779,289248.5147648799,2421.066292096591,21.956339812033026,1.9782203949534929,1.92579377674008,1.8395094096747089,2.117216883894962,0.22128062932392226,2373.8002948701896,0.0044773195733533,4.822750027378146,30869.089563330155,64.94587843463779,159587.70050872743,1801.9947673404797,16.308877976362414,1.9629695637297435,1.9035138867890145,1.810389596338427,2.1374638561666095,0.3204355467525456,2355.4863938637345,-0.0031662503951863,4.93482966280784,40464.0008361143,64.94587843463779,231098.27653570927,2446.5034015097367,19.625590289878726,1.9717750428295766,1.9209921900674,1.7748573104540504,2.1451361645560847,0.3357170663240608,2366.1068975359904,-0.0093695646135265,4.956139757514461,45487.516487854664,64.94587843463779,242119.3160914458,2533.2397225927166,20.088110749538966,123,1
2,Fault,50,100,100,100,No,No,No,No,No,No,No,No,1.985133229458908,1.9580026881285268,1.8924115180829144,2.063976633615164,0.09212379568102891,2382.119507870815,0.4014675948888237,4.292304465719491,10845.490082207254,64.94587843463779,66439.72750705588,648.1738587788151,10.522969123703941,1.9806255520344218,1.9215046569969008,1.8405541123482487,2.1018296696691294,0.20364795674168062,2376.684761604395,0.0032002139436604,4.625633597422166,27512.492352444704,64.94587843463779,146871.00822607844,1593.4297623250975,15.645606850171415,1.9742942598666058,1.916261251490776,1.8198597874004336,2.1216062289944846,0.2833451777499575,2369.0827217738115,0.0074032436383804,5.478098551343288,31270.318757816927,64.94587843463779,204348.68386585824,1856.4314734845143,18.45484055136837,1.9770962589242742,1.9276048154096088,1.8186234035735651,2.118108305483976,0.32392155580541027,2372.432356024267,0.0039330015039609,5.632948434223783,35095.31921964748,64.94587843463779,233612.38800763985,2108.5364881321784,19.732054632316753,1.9786651156270632,1.924877445726048,1.839802068994836,2.119244847639128,0.21624845018283267,2374.3347854128833,4.25980177578e-05,4.735868598732459,30293.14672274079,64.94587843463779,155958.49039608403,1764.5801091696944,16.122370090244384,1.9626093371721849,1.9087217562637049,1.8141666827090228,2.136941164831156,0.32257573182183313,2355.061727980218,-0.0030770900768438,4.915814635058648,40505.54644276796,64.94587843463779,232641.779077772,2447.371719187911,19.69102075726277,1.9714111649046762,1.9117488939813945,1.8002693885723369,2.1377361651098186,0.31605566619648234,2365.603355168074,-0.0027446226272714,4.945823969438916,45053.69269806826,64.94587843463779,227939.50448873625,2486.728937809399,19.491002389510236,124,1
2,Fault,75,100,100,100,No,No,No,No,No,No,No,No,1.9846544829790917,1.95601771573174,1.892405746340177,2.061320264710272,0.09129786276209526,2381.544294975545,0.4288180213123068,4.244440707594214,10850.140334418527,64.94587843463779,65844.06427295448,647.1407497633745,10.475691247912511,1.979873325777324,1.9187490259164472,1.8405834185718088,2.1003163710025343,0.2046629522698561,2375.7808029620564,0.0048110211133711,4.722448359216481,26601.75296777883,64.94587843463779,147603.02350849635,1580.5833391293006,15.684547783752876,1.9742445157838495,1.9249384414781232,1.8272640630971304,2.116543943715392,0.29291727990782224,2369.011375085838,0.0072368834228699,5.445063102895521,31596.45637869116,64.94587843463779,211252.0887281614,1865.7914739669561,18.763976512107867,1.9792485840522411,1.9316995530036063,1.819888503344344,2.122565463513088,0.33850276997982814,2375.0230556292377,0.0062184321678615,5.796765637682593,36049.220520347866,64.94587843463779,244128.36696083713,2189.014229186419,20.171281853203958,1.9785345056386914,1.925790686953712,1.839531068289652,2.1157761215045783,0.21764435942870403,2374.177544629631,-0.0012299603848173,4.759676155105124,30366.44229443663,64.94587843463779,156965.2208421611,1773.7378226633562,16.17432228575905,1.9641386562503993,1.9128288687627648,1.8077742498912344,2.131880975034919,0.3208498558447761,2356.9054703795655,-0.0025009075518952,4.905576220801136,40086.8214384346,64.94587843463779,231397.0764601805,2416.5152945597897,19.638273704689546,1.9722020415062649,1.9172384817199208,1.8026807615220464,2.140355520376868,0.32115543944038094,2366.562241253494,-0.002049603286067,4.948184989061829,46108.56752614324,64.94587843463779,231617.46350212244,2541.2042080408837,19.64762341447104,125,1
2,Fault,100,0,100,100,No,No,No,No,No,No,No,No,1.9907139655312773,1.9603324744658035,1.9284884289844064,2.058400870687177,0.056882650161817684,2388.8263883559694,0.8196934944773344,3.630074805501613,7608.048371872742,64.94587843463779,41023.79573802799,462.60035220611667,8.26879633905161,1.9898511320502572,1.9407378062173148,1.8893691168363729,2.0950686684034774,0.14132617792366772,2387.772474661319,0.4062663110246358,4.367181106463192,19417.094372407028,64.94587843463779,101924.51018163814,1149.8734404065349,13.033579080055622,1.9808680583013245,1.9473230667374448,1.8640815537678888,2.106125595268436,0.2137347518277625,2376.9758208372878,0.0135422041705916,4.996001757202771,24014.91700057461,64.94587843463779,154145.60988555825,1406.1556818815743,16.0283919907539,1.995445864974213,1.9603855960660608,1.8681727865234103,2.1139292401909127,0.23678818632505425,2394.472982474137,-0.0048329836620089,5.115403541769108,25453.322298744308,64.94587843463779,170771.75837172224,1538.0029608391123,16.870672698093685,1.9855389341789371,1.928660141210276,1.87321561652078,2.1007171915613903,0.15806838268901233,2382.5967405340175,-0.0022101322323554,4.269023447998274,21684.444759414917,64.94587843463779,113998.99662950705,1284.7266725885154,13.783988091834855,1.970476210058488,1.92954362840788,1.8436017949379284,2.122488717544491,0.24411778855457036,2364.5057048030462,0.0768436697535831,4.96348116268338,29049.126325775072,64.94587843463779,176057.87116445048,1780.1911549446966,17.129792330150536,1.974809315644338,1.9368144449775808,1.8322087722733509,2.130534849381724,0.2516656369946024,2369.704743675628,-0.0013656670265907,5.011801285545489,30605.23060109026,64.94587843463779,181501.38323332582,1861.2967304204785,17.392593406070194,126,2
2,Fault,100,25,100,100,No,No,No,No,No,No,No,No,1.9846762218468474,1.955840232120423,1.8926340988880088,2.064698754897911,0.08845230771819233,2381.570921203135,0.4595636246186663,4.104764770579387,10735.745782327327,64.94587843463779,63791.84855251418,639.5739807034057,10.311146763940645,1.9818340964993355,1.9221546731771848,1.8409013274084929,2.1025595022462857,0.19990731283628874,2378.1376145318955,0.0062179616406357,4.869122666974097,27268.907593649903,64.94587843463779,144173.25397118783,1562.70712111506,15.501250163088343,1.972381809506228,1.86942689803806,1.7713498686591336,2.1875373062699484,0.37374510998733956,2366.934825188977,-0.0147160300535036,5.805471727782764,31506.24341071288,64.94587843463779,269545.16019542434,1988.8455579922625,21.195328109256543,1.98019447720383,1.9313892916738968,1.814476998806022,2.1191018159251382,0.3239883964507917,2376.1714158876694,0.0013562026612774,5.982361417581936,34653.360661824365,64.94587843463779,233660.59351450924,2072.2448012250884,19.7340903647516,1.979842498466659,1.9256832359861404,1.8396992738954243,2.110801665623032,0.21608650588756534,2375.7472521416485,-0.0015584213903704,4.807301664347229,29941.331696752983,64.94587843463779,155841.6960893651,1748.0278543816876,16.1163320935299,1.9629700540136097,1.90809504660549,1.8048832828298345,2.1324130248841247,0.31559960297461764,2355.4832473397632,-0.003318919144481,5.008106376040061,39842.72305190997,64.94587843463779,227610.59146509573,2407.064152667829,19.47693471199099,1.9715975130516104,1.91332791339118,1.803508328715752,2.142261626304607,0.3159613302651077,2365.8323024529627,-0.0019490238316866,5.003191774493514,44969.147876472336,64.94587843463779,227871.46936786087,2511.838850665261,19.488093346445364,127,2
2,Fault,100,50,100,100,No,No,No,No,No,No,No,No,1.984860983655312,1.9579996481363988,1.8924344402592568,2.0631661286069622,0.08950518574556801,2381.792610488802,0.4550204643186286,4.091220366231635,10762.768787529592,64.94587843463779,64551.184712296534,640.3916449709469,10.372333770845767,1.977405415953951,1.9219605826008443,1.8424092565966008,2.103031174307768,0.20558777521697907,2372.81740810919,0.0085356958219619,4.8241749011283215,25406.562031935453,64.94587843463779,148270.0062803729,1558.5886542495414,15.719945201366157,1.970716304989785,1.8828215732858105,1.7550533432266455,2.2033327460801737,0.38171742836108896,2364.8895070065764,-0.0217533374833124,5.73829199573544,32474.215523672145,64.94587843463779,275294.80019273155,2021.2183775631258,21.42019297270419,1.9774360246540794,1.9267507000418107,1.8083876221728887,2.1246833500144335,0.3290333820084592,2372.8486100041755,-0.0022302557915599,6.000408694652494,34820.314051677786,64.94587843463779,237299.0396211918,2071.722597874765,19.887141558520998,1.9789842247589213,1.922487366193112,1.8381622324985751,2.120543251768248,0.21831735874439104,2374.7172213370377,-0.0017803438223443,4.801171206994048,30108.350289393555,64.94587843463779,157450.58828513423,1765.6453376217664,16.199310082280984,1.9645045992796062,1.9087336165377211,1.8101638544958247,2.132320048702838,0.3134747382193909,2357.320274321289,-0.0022855890489842,4.954441894875914,39580.826369763105,64.94587843463779,226078.1379411939,2388.2711218478203,19.411256954887197,1.9725219527971325,1.910504972873196,1.8048140877175805,2.132755856671855,0.3241946135526685,2366.9518993100855,-0.0020840796786143,4.96744992196192,45464.98586950738,64.94587843463779,233809.31739149144,2566.5894469844015,19.740369693916215,128,2
2,Fault,100,75,100,100,No,No,No,No,No,No,No,No,1.985100581937565,1.956524226131804,1.891923724082596,2.0634564820076444,0.090423051616506,2382.0803636003857,0.4487584884246216,4.140525462247149,10809.593714961495,64.94587843463779,65213.150037349944,643.3237360474651,10.42538169064247,1.9793335066833972,1.9190064250909953,1.8415458486968592,2.1023998202976864,0.20495621478681766,2375.132952288056,0.009073026719067,4.7429757176762175,26090.649344887395,64.94587843463779,147814.5245823603,1572.7070247078866,15.69578099269356,1.9723216524800502,1.924483688716497,1.8252255276152467,2.115988967747545,0.30208305421659054,2366.702336139663,-0.0011244426140801,5.647311324063102,31546.485149347835,64.94587843463779,217862.44974253228,1869.5498455781599,19.0552901553406,1.9730611914451788,1.9260427448722048,1.8182802914771383,2.12071242401921,0.3412424785357594,2367.58975861947,-0.0025709958553361,5.9218875168103375,33444.553469453655,64.94587843463779,246104.24614122897,2112.7668237722364,20.252746568520404,1.9784321614286893,1.9237044822599805,1.8382160273804569,2.1213110281916867,0.21562936689455414,2374.054630750282,-0.0018903184332395,4.7923223526030725,29846.269690521403,64.94587843463779,155512.00721903588,1749.1743732360806,16.099275719683575,1.9658662857721914,1.912272995954552,1.8084921659914472,2.1334265633079763,0.31355055346653804,2358.954365790568,-0.0020395218043259,4.9294665457342655,39544.87891490252,64.94587843463779,226132.81593534403,2387.0882750200826,19.413604162002137,1.9720093214279308,1.911981783610136,1.8008954605235918,2.128401205952691,0.3236855065122824,2366.337875947281,-0.0023178174862228,4.956004683818646,45846.96098809641,64.94587843463779,233442.1491394113,2560.217144440496,19.72486371475569,129,2
2,Fault,100,100,0,100,No,No,No,No,No,No,No,No,1.9908250256976547,1.9621295756803765,1.928650099425228,2.055840882221206,0.05635414252401148,2388.9597617571844,0.8554813692171431,3.640859087835596,7057.596058120494,64.94587843463779,40642.635765388346,434.4423712209004,8.23029320714926,1.9846018528407268,1.9329781229488048,1.8811911112738768,2.0943594864706503,0.14499463931990386,2381.464148878962,0.1265326598999969,4.271345409751679,18039.520062747277,64.94587843463779,104570.20637483435,1085.0057699019087,13.201654339187591,1.9780927553701466,1.9356796263119307,1.866135136111824,2.1099208776357705,0.2511513878407807,2373.640478266551,0.0017595697820523,5.693362692283296,21939.851567651658,64.94587843463779,181130.50648646502,1396.8531147924405,17.374814458791832,1.985300831121338,1.9411817189445368,1.8537935357829651,2.11495603280456,0.29190204209772264,2382.27374713496,0.0016327862623935,5.434895530900105,23544.301274716017,64.94587843463779,210519.89871189868,1575.0660687066243,18.73143074762749,1.9866565364124376,1.9359637953344897,1.8909133779787315,2.102823037108194,0.14032710946228308,2383.942875701288,0.242360625333736,3.7356594316844,20546.19291129817,64.94587843463779,101203.98150775328,1243.4716709233924,12.987428633602656,1.987508945694798,1.9617007967342148,1.85424426960804,2.1233846021632465,0.22171741655055505,2384.959296653382,0.0016664105725362,4.956353298051631,28056.1453155561,64.94587843463779,159902.71167496854,1659.8401461968538,16.324966139575324,1.9798749274174814,1.952236958804609,1.848344388303742,2.1386985971793218,0.2593340744094672,2375.8058588359168,-0.0012600125230611,4.574998452822326,30317.609128578,64.94587843463779,187031.86413114498,1806.0228016150882,17.655587601433954,130,3
2,Fault,100,100,25,100,No,No,No,No,No,No,No,No,1.9847552563339084,1.956140491495454,1.8923425002786345,2.063862435334225,0.09040505423489968,2381.665396797087,0.4583730290034663,4.202555665394313,10741.688412050094,64.94587843463779,65200.17031673678,641.2344143755258,10.424344129387451,1.9781549126695375,1.9223481893787544,1.8420411164649568,2.1013243349104807,0.20317162683318207,2373.716298179136,0.0093163860149641,4.750105684238001,25870.215016257076,64.94587843463779,146527.47885790438,1533.2358907366474,15.627298703332384,1.9687348726818654,1.9254752614297728,1.826798824450004,2.1174671022766383,0.31239764770227346,2362.396969290916,-0.0152085906407903,5.684109903237448,33690.06437600652,64.94587843463779,225301.3397217035,2013.4543496986144,19.377879989036618,1.9774357233588227,1.9308758120422589,1.8225480074866929,2.1254593839038463,0.3269715072474305,2372.837930222783,0.0033329708392282,5.786449761897987,34411.0718018734,64.94587843463779,235812.01451260055,2060.9950393241998,19.824732638491433,1.9807375172319694,1.9232537526095568,1.8386222088838948,2.1163349541106133,0.21460799101863934,2376.82447842995,0.0061728394129369,4.682382791142902,29562.026031116948,64.94587843463779,154775.39042663822,1745.4353272404287,16.061101582531535,1.9756024050006367,1.9053478763961704,1.8076433782404489,2.1341098103660503,0.28998418858431435,2370.6550053591664,0.0192567145448701,4.725880129992135,40168.8058864773,64.94587843463779,209136.74179910182,2316.693105779495,18.6697947586961,1.9708350509821273,1.9080886611935752,1.8067238904582024,2.129290042470032,0.3378057405173706,2364.932983444643,0.0081857436840911,5.045413749474271,43148.9702197143,64.94587843463779,243625.66896399797,2533.0841307335877,20.150503259389414,131,3
