Spacecraft,Condition,SV1,SV2,SV3,SV4,BP1,BP2,BP3,BP4,BP5,BP6,BP7,BV1,P1_time_mean,P1_time_median,P1_time_p25,P1_time_p75,P1_time_variance,P1_time_line_integral,P1_time_min,P1_time_max,P1_freq_peak_value,P1_freq_peak_freq,P1_freq_sum_power_spectrum,P1_freq_std_power_spectrum,P1_freq_rms_freq,P2_time_mean,P2_time_median,P2_time_p25,P2_time_p75,P2_time_variance,P2_time_line_integral,P2_time_min,P2_time_max,P2_freq_peak_value,P2_freq_peak_freq,P2_freq_sum_power_spectrum,P2_freq_std_power_spectrum,P2_freq_rms_freq,P3_time_mean,P3_time_median,P3_time_p25,P3_time_p75,P3_time_variance,P3_time_line_integral,P3_time_min,P3_time_max,P3_freq_peak_value,P3_freq_peak_freq,P3_freq_sum_power_spectrum,P3_freq_std_power_spectrum,P3_freq_rms_freq,P4_time_mean,P4_time_median,P4_time_p25,P4_time_p75,P4_time_variance,P4_time_line_integral,P4_time_min,P4_time_max,P4_freq_peak_value,P4_freq_peak_freq,P4_freq_sum_power_spectrum,P4_freq_std_power_spectrum,P4_freq_rms_freq,P5_time_mean,P5_time_median,P5_time_p25,P5_time_p75,P5_time_variance,P5_time_line_integral,P5_time_min,P5_time_max,P5_freq_peak_value,P5_freq_peak_freq,P5_freq_sum_power_spectrum,P5_freq_std_power_spectrum,P5_freq_rms_freq,P6_time_mean,P6_time_median,P6_time_p25,P6_time_p75,P6_time_variance,P6_time_line_integral,P6_time_min,P6_time_max,P6_freq_peak_value,P6_freq_peak_freq,P6_freq_sum_power_spectrum,P6_freq_std_power_spectrum,P6_freq_rms_freq,P7_time_mean,P7_time_median,P7_time_p25,P7_time_p75,P7_time_variance,P7_time_line_integral,P7_time_min,P7_time_max,P7_freq_peak_value,P7_freq_peak_freq,P7_freq_sum_power_spectrum,P7_freq_std_power_spectrum,P7_freq_rms_freq,Case
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.985130782154659,1.9564572059514544,1.8922303223347123,2.061636513979004,0.09074167233255773,2382.11645740517,0.4421413340137289,4.178077130198903,10798.826054235962,64.94587843463779,65442.939457076805,643.8385036927485,10.443733324908036,1.9798930617625699,1.920955200902352,1.8406311208180777,2.1025445237723295,0.20554519174189717,2375.804703795725,0.009241444895022,4.731684418339913,26325.627910033974,64.94587843463779,148239.29505685213,1577.7720725773245,15.718317077900554,1.9715960297502728,1.929013754780676,1.8305743660425704,2.1184594942545805,0.30333515007442474,2365.8335959329415,0.0002878111282235,5.582662321328799,31662.467926585472,64.94587843463779,218765.46190125024,1885.0644098418381,19.094740196419284,1.9765153305737972,1.9327367576384835,1.8195907798452111,2.119659017546104,0.33489219400116843,2371.7397422769345,-0.0033984331472067,5.90983139790169,35463.840480863866,64.94587843463779,241524.41775973974,2115.2303751612862,20.063416864189232,1.9781603303374518,1.92444141430017,1.8383668818857568,2.1188826252046,0.21625389810387516,2373.7282410381486,-0.0018898273279893,4.7729943486528095,30022.020232854506,64.94587843463779,155962.41943946385,1758.2578186151757,16.122573173424882,1.9669843786427388,1.912660297006812,1.8098700684293467,2.137593314922537,0.31881128948989723,2360.309148758124,-0.003935914056467,4.9166843226393215,39610.169697516474,64.94587843463779,229926.86138575865,2415.12345721856,19.57578697378297,1.9698248682119157,1.9095044630648563,1.8007952093984143,2.1354079428094335,0.31664353053261096,2363.704271293899,-0.001685624063508,4.949674559793913,45241.28209228121,64.94587843463779,228363.47254188432,2494.96872494766,19.509120625230835,36
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9850674115461555,1.9563266499926633,1.8924930793927313,2.0617726917629486,0.09060065291174839,2382.040328206308,0.4421233207524943,4.153785618519289,10788.24172661793,64.94587843463779,65341.23618027943,643.2278533059713,10.435614993878689,1.979179721657466,1.9202097595882508,1.8416567744999908,2.1026468467517003,0.20389150043081725,2374.947967891524,0.0093009108036473,4.74805306564959,26221.49724542018,64.94587843463779,147046.65205645567,1566.1523642447687,15.654959387600663,1.9696351359357367,1.9253949002261848,1.826333160552978,2.1158771222720127,0.3211714146021995,2363.4856027312944,-0.0144898197679753,5.614078069973109,33128.63249998882,64.94587843463779,231628.98479681363,1973.9033912648842,19.648112072020798,1.9792042882006542,1.9382519774906524,1.811869143695093,2.1231796439654125,0.34987918540086427,2375.025911699055,0.0010029524818924,5.95231561342136,35031.055654286276,64.94587843463779,252333.0434506961,2157.6273861472923,20.507439440793842,1.9784932857324053,1.924440029947556,1.8383668818857568,2.1169320495658424,0.2178032023757206,2374.1281272006454,-0.0018905218233262,4.757028816091327,30183.846549813003,64.94587843463779,157079.77845497092,1771.0548792807413,16.180223445870112,1.9677771179510697,1.9185320941730049,1.8063742313295543,2.135001064711677,0.31814569349737054,2361.2529934951967,-0.0029087390079238,4.9222521336669605,39623.65029672058,64.94587843463779,229446.83322315046,2404.280781401174,19.555341692367605,1.9713437134492562,1.910501331726928,1.8013716824592765,2.146089565676238,0.3243657734884118,2365.5384819085866,-0.002171656325897,4.947939024759162,46238.442835474925,64.94587843463779,233932.75802272934,2554.0514533392857,19.745580012698593,37
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.985074028175915,1.9567517008530548,1.8922361229284648,2.061977348080707,0.0910060154493352,2382.0480820487833,0.4426268053656632,4.216157270239224,10813.069179660824,64.94587843463779,65633.58384506831,644.6784130593769,10.458934286458023,1.9796892241104953,1.9232849357319008,1.8409855153473709,2.1012747695252623,0.20614909732419615,2375.55950484,0.0090511147884624,4.737097793213049,26204.387233118498,64.94587843463779,148674.83206475896,1574.2697675155289,15.741390878019587,1.9717678823983633,1.935025553895306,1.8297111592095123,2.112821808579404,0.3027725519368549,2366.029261469846,-0.0006633682672832,5.4944245904512075,31924.17610343855,64.94587843463779,218359.71584313578,1893.5179354344475,19.07702439424345,1.9747135928238533,1.9273483653654464,1.8164554633596155,2.126623794244927,0.3266977302179664,2369.5766147301165,0.0069630539249659,5.874263908178829,35560.626869241874,64.94587843463779,235614.56638206256,2086.6347339990675,19.816431161288964,1.9775536020648847,1.9253433149956145,1.8399971680933749,2.1167732221029567,0.21566221221790832,2372.9996844180805,-0.0019518848990159,4.718673275531328,29962.134330690646,64.94587843463779,155535.69528266162,1753.2160061441714,16.100501818404172,1.96376066735207,1.9135355398434577,1.8136112357901035,2.1369972765835925,0.31583605061376585,2356.4291209964977,-0.002069669349218,4.912815077960234,39374.36915643173,64.94587843463779,227781.11762067326,2373.776345505862,19.484229418544,1.9721578977320113,1.9204024261660568,1.8018041212279827,2.1501446559071766,0.32663951766620275,2366.5547706765165,-0.0006848238878164,4.942663918984009,44675.53854303848,64.94587843463779,235572.58346062436,2528.970631560976,19.814665589768957,38
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9847292693676868,1.9568085031195908,1.89238876546404,2.0612927771033966,0.09085664401192728,2381.6339889771325,0.4430493658601533,4.213322601885382,10837.155262359694,64.94587843463779,65525.85708972396,645.5741926381186,10.450347449544758,1.9791670081682502,1.9216734327711624,1.8409855153473709,2.1009598122501063,0.2039363407482188,2374.9322370346254,0.0092288055454788,4.767264481409462,26158.350668130508,64.94587843463779,147078.9909157858,1560.9470685001208,15.656680731442078,1.9719129639300559,1.9339658265563415,1.8272620376581072,2.114740713385608,0.30653922908411946,2366.209829083483,0.0006265525354291,5.432646903315009,32241.765351767623,64.94587843463779,221076.2452850815,1917.055832731833,19.195322576306687,1.9751653242662468,1.933953755425448,1.821072700635041,2.122551499262123,0.3329734859984843,2370.1117189392653,0.0135861405788906,5.881731525212885,34899.10307098249,64.94587843463779,240140.64458884986,2099.9011671934386,20.005859332907523,1.9784657129339416,1.926312153421636,1.8397273101920937,2.1155559662137104,0.21853020529599082,2374.09483811882,-0.0018821810330249,4.755761386929313,30357.272089725087,64.94587843463779,157604.09332457124,1777.7015540380423,16.20720484458333,1.9691497460660352,1.91662345117636,1.807314268019524,2.1412417597387536,0.3205318652190294,2362.9059295476864,-0.0029245321731863,4.904722854300763,39780.609164158064,64.94587843463779,231167.74146189666,2400.332746057325,19.628539657935868,1.973403149732129,1.9107155594834,1.805155787152076,2.144692102145972,0.33256634060314494,2368.0171510634736,-0.0023112141171137,4.946626631839098,46620.446841131525,64.94587843463779,239847.01112615844,2618.4550327539505,19.99362444739816,39
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9850563714130744,1.956815270565372,1.8922441809085,2.060610720043488,0.09042354025642468,2382.0269257265263,0.4429997637953921,4.160704808804628,10789.280421383017,64.94587843463779,65213.50244470363,642.6808419466497,10.425409859625315,1.9789759394328346,1.9204932749552035,1.841117290217028,2.101199283741975,0.2048600493146288,2374.702821876568,0.0092136020175462,4.788597675126926,26259.700454415655,64.94587843463779,147745.16999573502,1570.1840921043286,15.692098329824846,1.969567826978406,1.9220635966193704,1.8296775815690327,2.118675974895137,0.31962073559763315,2363.4039955965736,-0.012646000949257,5.574410138462934,33309.4745815112,64.94587843463779,230510.6343233809,1981.2476332774681,19.600622197750972,1.9760159463095948,1.9286915489616407,1.815894966772772,2.12343511993618,0.33252165233649483,2371.1388371316766,-0.0032857827472564,5.961026332194155,34910.16616691534,64.94587843463779,239814.78192590625,2080.8098855043922,19.992281090707078,1.9790983962824307,1.9259394500839488,1.8382365728093344,2.1149004816637698,0.2164043532024847,2374.854475344927,-0.0018336896109165,4.775598440806043,30047.42494764544,64.94587843463779,156070.9277318085,1757.929604257954,16.128180706029664,1.9666405696809646,1.910370637565088,1.8060914668113672,2.1375235322649395,0.3138745528113003,2359.879747700413,-0.0026663668539402,4.91370721016706,39354.44523206149,64.94587843463779,226366.48442478618,2378.2921864006753,19.423631844773787,1.971425513759139,1.9076876969115617,1.8027147801761416,2.134597859360415,0.3220699047983262,2365.6225099453077,-0.0017110613154662,4.949238155325257,45260.646130789806,64.94587843463779,232276.97637550536,2514.8403827087977,19.675576076932934,40
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9850626994321616,1.9564927462513344,1.8921311899331057,2.059989386810756,0.09052898579895535,2382.0344134102347,0.4434864770752026,4.172846217899376,10803.159421260878,64.94587843463779,65289.54982269952,643.2218608641072,10.431486776637637,1.9791572251207419,1.9209853012665328,1.8409855153473709,2.1006717610321566,0.2045593492422772,2374.9203206939437,0.0092107294532073,4.794831341060338,26273.637061406516,64.94587843463779,147528.30495320496,1568.4918383319648,15.680577420979802,1.9688770920912357,1.9235843624945523,1.8303203137896475,2.116449980209451,0.3144333190095492,2362.563162611469,-0.0097420583321671,5.49632062931912,33438.59621569498,64.94587843463779,226769.4668863465,1987.0943189946008,19.440913339584746,1.9779296517892977,1.928591018177798,1.8161342872697483,2.1269543372801296,0.33511782343767277,2373.432150537666,-0.0048222704239934,5.960860591893176,35236.811384845205,64.94587843463779,241687.14182216136,2094.592361454643,20.070174464536564,1.9786921486861953,1.9257899293555327,1.8396149069632248,2.111921338779608,0.2161074154743245,2374.3664841773834,-0.0017721812519125,4.7316660964602,30041.58679530684,64.94587843463779,155856.77609379054,1756.0928292533831,16.117111822210916,1.964919519758381,1.911329369659145,1.8095117049395248,2.1344517291309155,0.31580422341914527,2357.824128727196,-0.002247727758043,4.916451284127324,39584.03517724942,64.94587843463779,227758.1638319993,2387.112747534381,19.483247668702433,1.9721470319639212,1.912866340469744,1.798213829999893,2.1351862186694275,0.31670614100568084,2366.4917875744977,-0.0016679238707407,4.940838880913415,45192.92789392835,64.94587843463779,228408.62724636754,2484.232164584809,19.51104931598023,41
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9849977487372832,1.956806562815694,1.8924930793927313,2.0614136560561294,0.09045406808295633,2381.95651111575,0.4430007222279634,4.155538218242064,10791.906590861357,64.94587843463779,65235.51912846217,642.9216691001659,10.427169568684668,1.9784059243481789,1.920975069190176,1.840712486106496,2.1011107063180483,0.20504087853698358,2374.018284047989,0.0094108066163344,4.789217493884768,26370.52688897937,64.94587843463779,147875.58412131187,1572.0686652347683,15.699022481315616,1.968617486246508,1.931476937695812,1.8256843272405072,2.117251206077892,0.32389291079600224,2362.2546325108465,-0.0257970817007242,5.578549449339208,33821.72309566989,64.94587843463779,233591.72921253226,2013.8427910331234,19.731182141158033,1.9766807732833003,1.9417760659363728,1.8178400084779407,2.113518317339468,0.3425741054470887,2371.9124996723654,0.002791926135639,5.975724525722297,33965.85829446925,64.94587843463779,247064.61613549318,2092.2808955996497,20.29222413206157,1.9790626961034203,1.9254701044332905,1.8383668818857568,2.1129185113867406,0.2166663897296265,2374.8116608468013,-0.0018217131749731,4.758063044133936,30076.919171009755,64.94587843463779,156259.90860620158,1761.2726509204429,16.137942279309836,1.9645146806691234,1.91350327952243,1.8098700684293467,2.1413139252158464,0.31284723305060314,2357.336801947102,-0.0023274017234969,4.918144660595084,39251.15008905071,64.94587843463779,225625.58089971155,2368.8868280131333,19.391818760313654,1.9718451811956397,1.9113816881619523,1.8018041212279827,2.1480395916410915,0.3236204894739577,2366.1415242253033,-0.0021418584139719,4.946114412678805,46454.087796315594,64.94587843463779,233395.25881886305,2559.390327555539,19.722882599443682,42
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9849649238075904,1.9583106426883288,1.8924930793927313,2.0617740555766217,0.09063026489725101,2381.9171187457623,0.4428551172748901,4.15705492716228,10793.78212562139,64.94587843463779,65362.59235902986,643.5368876897885,10.437320246678093,1.977710515207062,1.920663883534494,1.841154440748432,2.100694996406355,0.2050679919460832,2373.1831891888683,0.0092911700366571,4.768200554655976,26177.663194219163,64.94587843463779,147895.1383255112,1567.534154309721,15.70006042055843,1.968422683416076,1.933710629125912,1.8189126970109817,2.121827208627556,0.33139331608666883,2362.0368833890184,-0.0361248043907562,5.574788122324748,34114.281212958296,64.94587843463779,239001.02525836363,2031.2064897768855,19.958332648226722,1.9763580700638634,1.939500198251528,1.8178869779725328,2.13260504558073,0.33946354710868054,2371.540048418207,0.0151991610044379,5.964960341622575,35751.370444156986,64.94587843463779,244821.27990655403,2107.559701774356,20.199887784612155,1.978904211318308,1.9247126081814327,1.8383668818857568,2.115071579009731,0.21768367289094262,2374.621635104977,-0.0019085913258002,4.736786878225714,30144.797748960387,64.94587843463779,156993.57373078426,1769.3920472138682,16.175783017151712,1.9651936382787987,1.916000358107182,1.8098750887582504,2.130079359747955,0.31304392083727534,2358.1415486918363,-0.0013022544308464,4.920125578972374,39090.97937447299,64.94587843463779,225767.4322298034,2355.4036453480335,19.39791364338802,1.972830065661059,1.9122351066553425,1.8018041212279827,2.1408223185880524,0.3242096127016781,2367.3209942392127,-0.0018808484803977,4.9448036356171965,45434.16095166875,64.94587843463779,233820.13478525664,2536.417098765273,19.740826341419815,43
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9850219626030083,1.956128364905645,1.8922268261895616,2.061325076007608,0.09083596649174973,2381.98571481376,0.4425354315784202,4.196510035555361,10818.64413977808,64.94587843463779,65510.94445183315,644.5264337668183,10.449158215843127,1.9799198812815766,1.9191886008114327,1.8407375038870952,2.1004773906187015,0.20699063364207515,2375.8367881489085,0.0091783112868512,4.72238187661096,26595.23213264345,64.94587843463779,149281.74847798145,1593.5378434363552,15.773487697081109,1.9731978392333296,1.9388482271601044,1.830030567560308,2.1209396833586567,0.30181357221917215,2367.758563701196,0.0017594962611617,5.509464011840281,30645.70358526562,64.94587843463779,217668.09919125307,1825.1493658129891,19.046788845334405,1.9766099991632038,1.9249960234451688,1.8197768767358409,2.12150926754673,0.3293417262800687,2371.8534673743648,-0.0023825934161325,5.893791919873615,35366.04189227192,64.94587843463779,237521.4176640487,2091.7912662154963,19.896457710861025,1.9780378563745347,1.9254877339014616,1.8389546757812385,2.116269854080057,0.21691527633739793,2373.58090083561,-0.0018866715199907,4.746204527710598,30105.75440865483,64.94587843463779,156439.40575216958,1762.347279446406,16.147208517891958,1.9654569092244556,1.9104702883372744,1.8083942897989569,2.1369612332263324,0.3169573262289,2358.4626181939693,-0.0021266123218954,4.919735245390237,39989.723724916286,64.94587843463779,228589.78215494583,2411.9396941033447,19.518785061018605,1.9676188676467665,1.916283897884436,1.7931509641912011,2.1320802292309726,0.3196570697143575,2361.0102224330712,-0.0053379069577647,4.944895917139464,42516.91906205854,64.94587843463779,230536.83850652957,2420.3635605611294,19.60173625415742,44
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9850224732097046,1.955917300260344,1.891723315449832,2.0613685097595766,0.09044333094337316,2381.986326166343,0.442798365780781,4.14012123698544,10781.54039663692,64.94587843463779,65227.77549802621,642.4403042535265,10.426550683873216,1.9791151074295648,1.919071396741258,1.841056764459976,2.1021002041327503,0.2037582807117113,2374.8700694495665,0.0091662269320692,4.772068562837581,26113.470108222886,64.94587843463779,146950.57392842657,1563.723164220191,15.649844191366387,1.9698911714572247,1.9249404297407868,1.8306856610394289,2.117296625273533,0.31931563927281675,2363.7944065370953,-0.0109929366135285,5.6237322837312735,32911.52997658252,64.94587843463779,230290.59870137513,1955.69837115317,19.591265005157066,1.9786632125029973,1.9325204203293664,1.8194584226441264,2.125350921982971,0.3355967967198258,2374.3262962838203,0.0024036703206945,5.989204676801457,35055.41482487303,64.94587843463779,242032.57759273675,2090.4551012623497,20.084512175336197,1.9787422525873133,1.9250978965046048,1.83807672426792,2.1149912518348755,0.21750306785638077,2374.4268014454265,-0.0018009650583091,4.752555813132048,30152.526161185906,64.94587843463779,156863.32128955572,1766.6153796398255,16.169071365292634,1.9637045402008668,1.9121909196682467,1.8098700684293467,2.136580534236828,0.3156180992940538,2356.3666894849466,-0.0030369875206283,4.926057032814069,39679.334172709,64.94587843463779,227623.93101992135,2401.1673742487073,19.477505445167655,1.9718321399300582,1.9105485775199944,1.798213829999893,2.1362117689033293,0.3258610064273348,2366.1254969729434,-0.002159804129068,4.943583102934901,46368.50763082705,64.94587843463779,235011.1207658971,2568.7684400931944,19.791038408241622,45
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9850558270006966,1.955996323845269,1.8921627655159967,2.061381078975689,0.09080977051201751,2382.0263782578554,0.4426227978551682,4.191630530358374,10812.05626120253,64.94587843463779,65492.0518981523,644.2170498277238,10.447651402600195,1.9799429897270704,1.9212982301219856,1.840899678952285,2.100525774691051,0.20688416259975226,2375.864476744302,0.0091446390314201,4.727368464769357,26525.75133966619,64.94587843463779,149204.96150902266,1590.4742136319558,15.76943042244618,1.9729583182696935,1.927759162677116,1.8314491158430328,2.1109031132635026,0.3042598775626099,2367.48200516448,-0.0001779807083388,5.516298847045741,30725.646051660493,64.94587843463779,219432.3758280931,1827.4050088541464,19.123823529309067,1.9771906019730339,1.9255208785440927,1.81695224486926,2.1251350553375015,0.33073758602444175,2372.550827451444,-0.0005238172542954,5.905463669059771,35406.23158640767,64.94587843463779,238528.11240962046,2100.5681058375967,19.93857703087244,1.9778971597129578,1.9257685599518068,1.8391804003780696,2.1158935146857774,0.2167004108172079,2373.411983552633,-0.0018622176526877,4.741565288539572,30070.952887771084,64.94587843463779,156284.44463157575,1760.4135247378115,16.139209224307105,1.9659400499684125,1.911712534481372,1.807915522060004,2.132227546471548,0.3170954401884743,2359.0433494510967,-0.002345066171766,4.920533579911896,39920.667934299876,64.94587843463779,228689.3900116478,2410.5301439936115,19.523037247127977,1.9711153390756118,1.9128706757261469,1.798213829999893,2.1436690113187926,0.33427766756863025,2365.2133265756925,-0.0015554067061132,4.942208025115921,43842.27242725926,64.94587843463779,241081.22098932994,2526.9557924156525,20.045000248995173,46
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9850048371065523,1.955882118699188,1.8922066904086137,2.061642278891601,0.0911695448514913,2381.9650030384228,0.4425398560381381,4.23423264853351,10836.428213940475,64.94587843463779,65751.52133166797,646.0037487275267,10.468326938251083,1.9800322384550886,1.9226923149683843,1.8410387988535368,2.101353181956589,0.20696730946663325,2375.971569641525,0.0091909027287227,4.716782452813366,26480.849931012246,64.94587843463779,149264.92707099064,1586.0406988206428,15.77259897580773,1.9711485011606913,1.9347254717183728,1.8278486458097931,2.11085431143622,0.3061240680568217,2365.2822768192195,0.0017594962611617,5.487670925064541,31722.544391609208,64.94587843463779,220776.83094461384,1885.036029842512,19.18231959142819,1.9756553845654226,1.9340147883479664,1.8179217016848144,2.123573468465991,0.3223160753261688,2370.6998066583365,0.0100953443999612,5.838513856713688,35006.74418615023,64.94587843463779,232454.51468327065,2062.6329963321828,19.683094043843422,1.9775033709890302,1.925545127519708,1.83968023056742,2.112447985398334,0.2156686168587768,2372.9393576878892,-0.0019424717932561,4.710858821996623,29995.7805690604,64.94587843463779,155540.31431285827,1754.2410963118539,16.10074088941553,1.965346102091253,1.9141735005952687,1.8103812126966383,2.129840816261316,0.31749577981780364,2358.328803096976,-0.0015878975339383,4.913506914910664,39698.436202522906,64.94587843463779,228978.11515248992,2391.676243990556,19.535357481265002,1.9717115850070714,1.9123863522197464,1.8023440195453655,2.138286632685101,0.3248113377965232,2365.985776380021,0.0007890528254447,4.941531797822337,44495.48604754746,64.94587843463779,234254.09922452146,2515.3355636889323,19.759137094203677,47
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9850412932433932,1.9568783930471905,1.8918426363009928,2.061772704480628,0.09087572900004759,2382.0090639205137,0.4421240061168758,4.170294871418525,10807.044721090024,64.94587843463779,65539.62119269882,644.4414478023986,10.451444971286572,1.9797853889922112,1.9199803697128968,1.8411745364863537,2.103160060194748,0.2059690611759064,2375.6754533824496,0.0092258163732597,4.708449351544905,26405.078166773816,64.94587843463779,148544.98990459432,1583.4053455429544,15.73451566379861,1.9736042184999456,1.9263839884838192,1.8290191541210727,2.1170477613469454,0.30086036808324407,2368.241291565071,-0.0032913950912921,5.603398583271948,30796.565486912295,64.94587843463779,216980.64789181968,1828.2499478016277,19.016687754523204,1.977770283189697,1.9313011494473409,1.820405039703816,2.1190374780343575,0.3337950716008292,2373.2465085818067,0.0006112870922942,5.91349353246976,35495.65489120907,64.94587843463779,240733.1725360538,2118.188139417198,20.03052556042293,1.9777234767059457,1.9245021873442985,1.8381845014543696,2.1185377946453494,0.21833415142733603,2373.203639062769,-0.0019053627204762,4.741756714988696,30219.068340727412,64.94587843463779,157462.69917647046,1773.5701820535821,16.199933085071187,1.9641043046814084,1.914357908751101,1.81130606118524,2.137360470788319,0.3160415658536664,2356.8322665181436,-0.0008519466530929,4.9266177187503954,39663.742600058344,64.94587843463779,227929.33531444718,2389.810220578804,19.490567603948293,1.9725523649235315,1.913706919466352,1.800332795652248,2.144533089050946,0.34098788659759177,2366.9953662522403,-0.002772110191563,4.9450114218337085,46541.265590543444,64.94587843463779,245920.63430812652,2671.421606912355,20.245190141040354,48
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9850718357850752,1.956908634505122,1.8922675889452487,2.06071084712103,0.09056315831891051,2382.0455326414212,0.4428964189097326,4.157758416910242,10795.60747585092,64.94587843463779,65314.195061177445,643.1837878503896,10.43345540885804,1.9790899356864504,1.920595759444876,1.8410453326563885,2.1015138817905235,0.20411450921676016,2374.8397908241295,0.0092187995169312,4.769271035519232,26191.712048803984,64.94587843463779,147207.48610438206,1566.4032530227462,15.663518448100035,1.9696616670816127,1.9286842934106496,1.8296775815690327,2.113311766101263,0.31619470172605163,2363.5093136806854,-0.0102125236212963,5.5699893715063125,32999.46250730803,64.94587843463779,228039.77698217938,1963.5581456309667,19.495289045569418,1.9766960714349664,1.9229621332427067,1.8161342872697483,2.1245088890968526,0.3343867927361812,2371.9559760637303,-0.0016498470044621,5.972683195289231,35214.72186181908,64.94587843463779,241159.92211473026,2089.850351512758,20.048271833865144,1.978550897941738,1.925487337123416,1.8382741901070248,2.112011550874392,0.217065424903226,2374.197034431825,-0.0018108062487702,4.736006484503856,30103.56650820683,64.94587843463779,156547.692972919,1763.4251498922906,16.15279609298439,1.9682870170357354,1.9245267828492871,1.8060914668113672,2.1371665159125888,0.32101578471003434,2361.866438955285,-0.0030765321045914,4.923167739395936,39848.52487441971,64.94587843463779,231516.74444076914,2419.6453339539867,19.643351056645486,1.9715008738796562,1.914147659507028,1.8008653173928035,2.135445223607908,0.32009778855487975,2365.717553410994,-0.0017748889386694,4.941675997674416,45358.00502838167,64.94587843463779,230854.68515467359,2502.076083196961,19.615244290885663,49
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9851574122513929,1.9559538470976645,1.8922622301216103,2.061619742479509,0.0909971660591362,2382.148353060326,0.4425261685490853,4.19670597029731,10823.316953483225,64.94587843463779,65627.20166043208,645.1359579253226,10.458425762706998,1.9801295252591846,1.9236136958267145,1.8399828239518103,2.1008690450940755,0.20656424980975688,2376.088476845573,0.0091335842037125,4.716945561098003,26452.648663498927,64.94587843463779,148974.24024492156,1586.105714943971,15.757233272633956,1.9717146240714358,1.926226892455364,1.8297111592095123,2.108453719711105,0.30606143773678257,2365.9869674504043,0.0017594962611617,5.500291790936119,31167.48490297102,64.94587843463779,220731.66192648647,1853.4944093373604,19.180357223232594,1.977402826215171,1.928538436440032,1.8199884186826871,2.125756903590928,0.3298912374353993,2372.806217692918,-0.0012383891362829,5.898405132827663,35443.83276767364,64.94587843463779,237917.72538402874,2102.852869791631,19.9130495481409,1.9774626286520205,1.9249408232606784,1.8399971680933749,2.1153094515582174,0.21627415583384477,2372.8902565717835,-0.0018932564203104,4.7024855942906525,30033.370580340288,64.94587843463779,155977.02932444675,1757.3810187755,16.123328302206854,1.964649709213782,1.91133339811443,1.8107371019884948,2.1354810559797275,0.319560283615341,2357.5032593306823,-0.0031069143571001,4.923171800331318,39936.394018753264,64.94587843463779,230467.0363235258,2417.679818419372,19.598768512482522,1.97396752290231,1.9171544010921169,1.7974529557609664,2.1520073637470025,0.3639841074462619,2368.713278009599,-0.0055583670690941,4.939254295876811,46100.92933652706,64.94587843463779,262505.5202822979,2813.4615537371906,20.916720595506757,50
2,Normal,100,100,100,100,No,No,No,No,No,No,No,No,1.9849611783476029,1.9564055835694545,1.892223143873102,2.061455539015636,0.0903892873451798,2381.9126404257277,0.4429866277090269,4.141692466133712,10784.721958960763,64.94587843463779,65188.79922798738,642.5962003230898,10.423435072629,1.9779029198566138,1.9196445023127329,1.8410453326563885,2.1014468486206175,0.20512858441274257,2373.4142333078253,0.0092449705739384,4.7871592047433085,26258.615261906114,64.94587843463779,147938.83764276217,1570.4166325737938,15.702379736989029,1.968969832581263,1.9316440144979623,1.8296775815690327,2.113119413446828,0.3266027866371998,2362.6778042196065,-0.0307912261004639,5.615265021516208,33675.024828966874,64.94587843463779,235546.0930241419,2006.1968233814475,19.813551466279414,1.97610982667718,1.9296194834270928,1.8149473179907567,2.1262862745116564,0.3344179737301884,2371.253713462128,-0.0059403883489891,5.992270280998953,34967.26499897432,64.94587843463779,241182.40986319876,2082.710272802181,20.049206545530208,1.9793115233906864,1.9250223242105704,1.838061798357524,2.114574352857112,0.21691005827171442,2375.1105133822293,-0.0018368530610554,4.757640378374595,30071.18755716512,64.94587843463779,156435.64248058957,1762.2092247643827,16.14701429989404,1.9700456468373082,1.9220376219133268,1.8096126436918525,2.1384213284956224,0.319826169469368,2363.9653474725465,-0.0020895487362333,4.922502031388602,39576.26830152556,64.94587843463779,230658.79333439292,2400.89977694041,19.60692026362091,1.9717863785306253,1.9115471783242428,1.8017342280483128,2.1476425004906745,0.3240874088982902,2366.0727843000795,-0.0021596412208727,4.945806426768045,46552.530627099215,64.94587843463779,233732.00134115134,2565.692933547612,19.737105551944175,51
