Spacecraft,P1_time_mean,P1_time_median,P1_time_p25,P1_time_p75,P1_time_variance,P1_time_line_integral,P1_time_min,P1_time_max,P1_freq_peak_value,P1_freq_peak_freq,P1_freq_sum_power_spectrum,P1_freq_std_power_spectrum,P1_freq_rms_freq,P2_time_mean,P2_time_median,P2_time_p25,P2_time_p75,P2_time_variance,P2_time_line_integral,P2_time_min,P2_time_max,P2_freq_peak_value,P2_freq_peak_freq,P2_freq_sum_power_spectrum,P2_freq_std_power_spectrum,P2_freq_rms_freq,P3_time_mean,P3_time_median,P3_time_p25,P3_time_p75,P3_time_variance,P3_time_line_integral,P3_time_min,P3_time_max,P3_freq_peak_value,P3_freq_peak_freq,P3_freq_sum_power_spectrum,P3_freq_std_power_spectrum,P3_freq_rms_freq,P4_time_mean,P4_time_median,P4_time_p25,P4_time_p75,P4_time_variance,P4_time_line_integral,P4_time_min,P4_time_max,P4_freq_peak_value,P4_freq_peak_freq,P4_freq_sum_power_spectrum,P4_freq_std_power_spectrum,P4_freq_rms_freq,P5_time_mean,P5_time_median,P5_time_p25,P5_time_p75,P5_time_variance,P5_time_line_integral,P5_time_min,P5_time_max,P5_freq_peak_value,P5_freq_peak_freq,P5_freq_sum_power_spectrum,P5_freq_std_power_spectrum,P5_freq_rms_freq,P6_time_mean,P6_time_median,P6_time_p25,P6_time_p75,P6_time_variance,P6_time_line_integral,P6_time_min,P6_time_max,P6_freq_peak_value,P6_freq_peak_freq,P6_freq_sum_power_spectrum,P6_freq_std_power_spectrum,P6_freq_rms_freq,P7_time_mean,P7_time_median,P7_time_p25,P7_time_p75,P7_time_variance,P7_time_line_integral,P7_time_min,P7_time_max,P7_freq_peak_value,P7_freq_peak_freq,P7_freq_sum_power_spectrum,P7_freq_std_power_spectrum,P7_freq_rms_freq,Case,Window_ID
1,1.9847348903614517,1.9599893719228985,1.8926210575254854,2.0622742063366246,0.09252927616757475,791.8458076870801,0.2518373352258598,4.0614975726661005,1209.447378939052,65.0,7401.642103206494,122.17063732204662,6.09870325750878,1.9778279878586034,1.9389341250114636,1.8451253276991946,2.102682371750333,0.19781601980774435,789.0535519715771,0.0192792114434369,4.528539343138664,2923.4122727288504,65.0,15823.948420233703,294.48660343590365,8.917248944876047,1.979398805371681,1.9364244377970548,1.8179669098099018,2.12101527280758,0.2846783543258077,789.6659628031074,-0.0018694639522939,5.190705417946229,3260.9695810114,65.0,22774.251291829252,334.4155075351691,10.6978256589032,1.9671593629740909,1.9139400231614871,1.8163628758036305,2.1216452972498754,0.34211040899663153,784.7790972188332,0.0056860781110525,5.33598819899021,3586.7553792247454,65.0,27368.76314035415,396.01313100663793,11.72738133886275,1.978930668996533,1.9241932969575979,1.8436903559031856,2.112636102104662,0.22538494904721762,789.4773883121267,0.024376249974816,5.223740596224155,3445.8554946324552,65.0,18027.473481350167,340.44475525995387,9.517894672760338,1.9659759470572415,1.9147231926053774,1.8082495329095263,2.1360234536708766,0.3322960620060993,784.2734852973224,-0.0074389541881898,5.301152036665415,4489.3436372057,65.0,26583.681476329202,468.2370116148483,11.557955661665742,1.9743866925347309,1.9073631989442235,1.8095448897426971,2.1418075321980403,0.3252184756427425,787.6320081922058,-0.0014801503844061,5.3086177646911406,5454.279329880398,65.0,26017.477790020657,498.51827816353665,11.434207205670814,188,2
1,1.984960617118819,1.960085118864502,1.8927290206453369,2.062233913044617,0.09231724426008314,793.9263052056002,0.2514405377010336,4.061753337248974,1154.7671711420376,64.83790523690772,7422.352597132811,121.99731856277155,6.091942464080242,1.9782170083739388,1.9418716224921624,1.8453490292509644,2.10263363420484,0.1973971668381458,791.1935690092864,0.0224650034264408,4.528910009739131,2783.7453383743127,64.83790523690772,15870.830912370333,293.6049013167309,8.90809488958507,1.979321724033271,1.9446695357120625,1.8170834308208736,2.1143048145657715,0.28443196330233256,791.6756068298914,-0.0018742874511014,5.191139553873302,3126.4571539292706,64.83790523690772,22868.472065489183,334.0203034657868,10.693098724291566,1.9676168429473224,1.91479794442391,1.8166860170136527,2.1215322163858454,0.3415309888219051,786.9473910205652,0.0056874884898127,5.336435926726201,3404.832291670972,64.83790523690772,27459.262266775557,395.234605734567,11.717350866722297,1.9793291213847528,1.9259720463931755,1.844431486444084,2.1124859914901206,0.22489508309824455,791.6220756418616,0.0241800071513746,5.224153455759577,3294.362167498346,64.83790523690772,18081.677128640407,339.35386652256483,9.508332432303892,1.9663838667358267,1.9163719440332097,1.8087394056840225,2.136105014105522,0.3316812326897627,786.4126345801305,-0.0069119966666672,5.301610851084193,4287.9478256961675,64.83790523690772,26667.336948873257,466.71892466243634,11.547150503235258,1.9749630818080168,1.907607573631676,1.810597342701816,2.14145617175896,0.3243429207479295,789.847289770419,-0.0017046506053037,5.309122358612688,5180.950172202348,64.83790523690772,26077.3329995939,492.432393423875,11.418698043033167,188,3
1,1.9844376481376245,1.9607396688253722,1.8923006384070065,2.058595110777602,0.0949515732215938,791.7474955489648,0.4622113097889213,4.271533984865922,1266.3597000573332,65.0,7596.038248645207,126.1697258248857,6.178272127027431,1.9763455447693183,1.9279915845523887,1.8399623812013433,2.1051666275575123,0.19976001354777423,788.490138453088,0.0095659160302717,4.448222448068969,2984.23918939359,65.0,15979.589975087361,302.1824341958548,8.960995877188639,1.9712658876132314,1.9214643818103212,1.8287691175946714,2.117777374950146,0.2590320983870022,786.4545090758608,0.0017594962611617,4.614589722993758,3674.314931904515,65.0,20719.905328154888,365.47789330679495,10.203927051736514,1.972383814670859,1.919409270956411,1.8130355995943985,2.122308149037184,0.2945696715750079,786.8975448598268,0.1220867227202437,5.121750003447193,3875.8474642722686,65.0,23563.605922306768,400.976189804957,10.88163958287499,1.9784555208654482,1.9310736259129153,1.8405766709747786,2.10973672886335,0.2255058973695884,789.333410200172,0.0005626744772239,5.154298779454345,3557.0317610870966,65.0,18037.28887384131,348.4311620101252,9.520485417357516,1.964701573289036,1.9166563524492592,1.8093515195934684,2.1360368967837053,0.3223895550717772,783.8207601306183,0.0072336173188366,4.9991069147345595,4846.798921513447,65.0,25791.017617206242,475.0720362117119,11.384335887703395,1.9670009250505993,1.9075610384518757,1.8032577298359977,2.1401317047098996,0.3290290643680381,784.740588425394,0.022147802703784,4.994446373821977,4918.540996795829,65.0,26322.218058513776,489.3617135274482,11.500976156628862,189,1
1,1.9851265271068874,1.9574007454097333,1.894270196351477,2.058807242759588,0.09532171707550503,791.9990767653587,0.436782324308618,4.273713436477628,1268.1957639369734,65.0,7625.643813540549,125.981142551447,6.190300328618573,1.9779540165888023,1.9236780252554806,1.8437104163834481,2.1059786972746304,0.19877861519842235,789.0929143204733,0.0094486035173963,4.4511050509742285,3014.4150029752223,65.0,15901.073891457376,301.4762376878639,8.938953737821977,1.9730642782423518,1.9194238081517323,1.829237858123029,2.1186824884723388,0.2568792995399079,787.127112689869,0.0045798555539087,4.617907635502348,3683.6088212644627,65.0,20548.70661544244,363.5623460379444,10.16168451775611,1.9775952240619687,1.9167188272088351,1.8159361795560263,2.1233920699397912,0.28429955125849377,788.9331287078517,0.1377079511110463,5.125754923618859,4083.9028861448674,65.0,22742.703287661338,397.00834465171863,10.690413516044496,1.978964431999341,1.9264357502612177,1.8422962380645602,2.110327834583724,0.22725032013992774,789.4932207076317,-0.0017317997581922,5.157383364645667,3546.88405869874,65.0,18176.807529004993,348.50297465232626,9.557235026501331,1.9627203503860193,1.9121171012329117,1.8066659887212075,2.1348078256663308,0.3354059178072057,782.9752635562888,-0.0026706816404526,5.00260405601718,4675.135678646369,65.0,26832.3749371597,478.4504668434753,11.611892824195438,1.9732745211071083,1.9095063176247389,1.8008069753315876,2.139469680573794,0.319638497033939,787.2016774807887,-0.0022645804323508,4.998492446733477,5560.803345044487,65.0,25570.629045555757,500.8705781458063,11.335591001112439,189,2
1,1.9853481774371686,1.95747165536606,1.8945273137220155,2.058310090730157,0.09510986653050665,794.0766700758679,0.4366370957125663,4.273967960314772,1209.7274955681453,64.83790523690772,7646.880823985998,125.6462175462386,6.183397457703167,1.9783094431934143,1.9244464692216268,1.843444888136698,2.105616950697356,0.19849333510569941,791.2208111629718,0.0095278431257329,4.45144770187017,2857.8193951366197,64.83790523690772,15958.963389165781,300.2389147365687,8.932794464546294,1.9736005411953839,1.9213949283007816,1.829993259215392,2.118650671884516,0.2561142574846971,789.3202029144204,0.003727309328171,4.618299035408206,3500.3053727780834,64.83790523690772,20591.714358898378,360.66449778752536,10.146850338626853,1.9781570253278253,1.9177082402623369,1.8163826697899617,2.1226355273925424,0.28342489889908007,791.1422410635216,0.1374978718998011,5.126138863709426,3878.321267784254,64.83790523690772,22787.503583935482,393.21287516786157,10.674151859500473,1.9793372502017255,1.9287777483409327,1.8426968536748505,2.1103569066016687,0.22684362515975784,791.6266545469406,-0.0017550876317048,5.157771585503128,3389.595935257377,64.83790523690772,18238.340884657107,347.26813639331215,9.549434769832482,1.9632298577067255,1.9130244969740964,1.806384526440148,2.133893752720745,0.3347926943270483,785.1500439165163,-0.0028071526998968,5.0030415540261615,4458.908252940623,64.83790523690772,26917.500020241845,476.34746502158896,11.601185288633625,1.9737886173269468,1.910299510511508,1.8021149760283088,2.1397373208507133,0.31909428508205073,789.3864949979036,-0.0025726269027715,4.998875697828981,5271.098017057644,64.83790523690772,25655.340067739417,494.1776151831408,11.325930440308076,189,3
1,1.9844314552388516,1.9608622512709681,1.892374744222267,2.0619604271059577,0.0944049995141975,791.7449591945042,0.4606490738486517,4.271838384085303,1265.6986770407364,65.0,7552.211420552283,125.99920623481218,6.160422969127541,1.9756788531745713,1.9275653692311403,1.841113384896752,2.1051563535252624,0.20429663047058763,788.2227471276182,0.0143933749682194,4.517942714415192,2917.0338095053953,65.0,16342.208783503944,303.4458483947195,9.062099766522756,1.9711477890739202,1.923246618138713,1.8298223766687023,2.113065814137319,0.26054677243126934,786.4062694376639,0.0017594384422522,4.527052319048615,3673.232063741847,65.0,20841.113862876446,366.16917837547277,10.233729300276558,1.97244464098393,1.9151231810289908,1.8109374405096479,2.1215071128788034,0.29564466831158503,786.9201531310288,0.1220836516023884,5.293583202913573,3878.9024736292477,65.0,23649.480554294183,401.89542214405066,10.901449941434347,1.979406489128835,1.9305314255539656,1.84005499842808,2.110454456774644,0.22103494370381843,789.7147040995826,0.0215047929104766,5.127420162320068,3549.450488377749,65.0,17677.867443950767,346.2603316755109,9.425152770298803,1.9777759484123392,1.9013056784381939,1.804705935473942,2.133590875639497,0.29415870660664006,789.0522723758909,-0.004780050193999,4.954488917424444,4810.256742057602,65.0,23532.41100168958,461.02046806605705,10.874434312484055,1.9707656022761604,1.9142243476549767,1.8019511949854627,2.1408326899374077,0.3423671704304621,786.2449880362435,0.0110234510440512,4.960561773501112,5076.298734300728,65.0,27389.147397938545,510.50224491194103,11.731747803388217,190,1
1,1.9850935459187509,1.9567591615353568,1.8933109504798336,2.062452358669468,0.09475420062374512,791.9860494293259,0.4388401149023631,4.2740403803834965,1266.9488763375693,65.0,7580.138326764977,125.8164451170457,6.171802603022741,1.9788940314485544,1.925052935604552,1.8447051871811886,2.1059374353356692,0.19715714264773648,789.4673656428257,0.0091506786684268,4.520886699075656,3096.235696597449,65.0,15771.346948419376,301.6849960298769,8.902415388016944,1.9728336341497181,1.923143113387359,1.832095287159701,2.114041107367992,0.2587135473163886,787.03221089251,0.0138545922599552,4.53019311956717,3678.524156366085,65.0,20695.511574370707,364.2805845310313,10.197918689607835,1.9776247479823004,1.9125511708634686,1.816584179096271,2.1220881048543205,0.28558879556733063,788.9430583909175,0.1368829455471547,5.297609867223627,4081.7213587248084,65.0,22845.742838084785,397.89433710116833,10.714603484477239,1.9794132182277684,1.927156860043627,1.8412324618427822,2.111010141698047,0.2226663899126945,789.6746955891401,0.0193486405459452,5.130525138581011,3550.0306004973345,65.0,17807.479656853968,346.2826862619646,9.459641768917631,1.978604791342379,1.892809847041192,1.8074916229332463,2.1344656986173787,0.29096278913292,789.3274272004892,-0.0060378354022605,4.957891786334876,4860.141654433129,65.0,23276.721448217824,459.0904541675159,10.815195305149684,1.9743787373210842,1.9030621732485913,1.8022358504583238,2.1371967127563654,0.32975236196838353,787.6390127058896,0.0113984286894575,4.964117889600418,5456.060319357374,65.0,26379.216937532645,507.04225137279116,11.513421693097088,190,2
1,1.98530893453558,1.958061901052704,1.893671636213201,2.062353980330596,0.0945438292307042,794.0613824098983,0.4387425618919482,4.274295469934723,1209.1341186974776,64.83790523690772,7601.371142063226,125.49413668620284,6.164970049425717,1.9792711255335487,1.9252615014613392,1.843681572955776,2.1059468062558846,0.19676079931735233,791.6047652776633,0.0092209521819106,4.521239145870404,2946.6911837410994,64.83790523690772,15819.666645514782,300.01951039945516,8.893724373263089,1.9733385570114366,1.9231122315116849,1.8323382693767063,2.113734708143911,0.25803558391885995,789.2117759920341,0.0112060647165479,4.530555671054783,3497.0655713162882,64.83790523690772,20746.18996486829,361.48344302558746,10.184839214457018,1.9782089274667431,1.9134442648121823,1.816857477191549,2.1210851337593524,0.28465300478742084,791.1628916720982,0.1365757176201246,5.297975298633899,3878.9106849493874,64.83790523690772,22886.24391141102,394.20620176904345,10.697252897686168,1.979763589036033,1.927904950971564,1.8414178220285435,2.111006290739412,0.2222564924528179,791.7997278684124,0.0175050225649345,5.130918776537198,3398.6120660699416,64.83790523690772,17869.53312145278,344.9779983121532,9.452389412591078,1.9787379128167375,1.8962356807108407,1.8084065196055163,2.1348323744328455,0.2902749944260506,791.410497977889,-0.0062390918241217,4.958303309231457,4647.027858110283,64.83790523690772,23338.25468935167,455.57477550400534,10.802373509870797,1.9747264756346314,1.9013429662537848,1.8025512372049897,2.13635063665762,0.3288234343088668,789.7606146757969,0.0113989616976669,4.964565874994388,5177.213973329126,64.83790523690772,26437.568530150034,501.24026518531963,11.497297188937502,190,3
1,1.9844821025401405,1.9619641053716403,1.8923006384070065,2.0588662265303346,0.09498221635362449,791.7652021281608,0.4622113097889213,4.291926472930657,1266.2736193766593,65.0,7598.480209156127,126.16111319627883,6.1792651370490965,1.9765013730895837,1.9281137891403877,1.840563243076855,2.105962640429364,0.20035741510632402,788.5521107343909,0.0095659160302717,4.477331332392671,2990.306254402688,65.0,16027.31969001427,302.8224746363529,8.974368775835703,1.9709206882963537,1.9231638244507487,1.8296957603970314,2.1114023814343827,0.2594960806428478,786.3161539111106,0.0017594962611617,4.500922867247024,3677.14137629271,65.0,20757.08720571689,365.81005638015546,10.21307842342354,1.9726497221599169,1.9157536084878894,1.8128054435261844,2.1230291721640433,0.29519777662763647,787.0029801433562,0.1220867227202437,5.245985035486371,3884.366527477128,65.0,23613.82853917154,401.58720741686454,10.893229776825203,1.9783970419742645,1.9326109725929377,1.840714349153874,2.109340753115725,0.2215712500588263,789.3102374169001,0.0005626744772239,5.111302886962685,3497.8567239771332,65.0,17722.31581163206,342.27789100783474,9.436994403677236,1.9644303242671615,1.9113343674602419,1.8093515195934684,2.1348911893591094,0.32164102841230585,783.7117148682215,0.0032791452485401,5.005914948740683,4841.219695054991,65.0,25731.078283163413,474.5931013618413,11.371099371671113,1.971720283317158,1.9239496932929316,1.8001514289708085,2.1370783777030335,0.35206376542622814,786.650117053648,0.0104400649991932,4.993101363048241,4937.872971784885,65.0,28165.030532002536,511.0036412399964,11.896756564027497,191,1
1,1.9851688659087199,1.9587170103652072,1.893514435466832,2.0590791878243047,0.09535345511960149,792.0158773007618,0.4370653163069366,4.2941220499763855,1268.1612791778664,65.0,7628.173447917631,125.97679437678299,6.191326989348352,1.9780916855349284,1.924668906569826,1.8433577364351168,2.106356578173269,0.1993722890628349,789.1469251533342,0.0093686051138856,4.48024389370878,3019.1544195466176,65.0,15948.534365283684,302.0790571016517,8.952283997409252,1.9727194225645042,1.9229248003273054,1.830817238134526,2.1119145427379755,0.25737879408882963,786.9874505801322,0.0042726286952629,4.50417048751675,3685.9715008236435,65.0,20588.716575009814,363.9039743605186,10.171572509283267,1.9778480896266728,1.9118087655117977,1.8157826190919852,2.123362872168631,0.28491718532511234,789.0332375646319,0.1370379256188304,5.249905024472543,4091.458431008174,65.0,22792.08111655037,397.6337221305075,10.702012471373738,1.9786750251918586,1.9281821139839668,1.8414633214595506,2.10983696247367,0.2231795177130417,789.3780480295821,-0.0017653203239001,5.114378840240632,3485.140825186826,65.0,17850.983602045028,342.0431375729166,9.47118974501915,1.9626888968949026,1.9132126940615883,1.8070731020429363,2.1342878920872486,0.33467694756115407,782.9638707626389,-0.0026102805219091,5.009343627123132,4672.410715565299,65.0,26774.02739131169,478.09129029744264,11.59926080457809,1.9756726755376577,1.914400478807143,1.7942893490078928,2.1382475617237486,0.327731797225069,788.1120223439468,-0.0065095376251649,4.995444742582404,5217.686348467641,65.0,26218.1280068863,489.16965578299727,11.47821357918025,191,2
1,1.9853866414504067,1.9600871247235183,1.893620712973335,2.058644231451747,0.09513933412031364,794.0919756046807,0.436861186369059,4.294355844868329,1209.6475982231177,64.83790523690772,7649.250032940273,125.63789537851663,6.184355274780175,1.9784337247874442,1.925610670719678,1.843165321390397,2.105597529411676,0.19908512033716583,791.2692534444817,0.0094210725220234,4.48059209175051,2862.957030716939,64.83790523690772,16006.543217668292,300.85950004997085,8.946100607993488,1.9732652105015935,1.9235737253199847,1.8308641815657591,2.1115364386795035,0.25662364522441566,789.1827709666554,0.0036539370408251,4.504574458188213,3503.5364988014135,64.83790523690772,20632.669387865633,360.99325535708147,10.15693590308259,1.9783868177859927,1.9142625089662109,1.8178673547836208,2.1226253875965604,0.2841171940443887,791.2343203202392,0.1368483366182828,5.250242018771101,3883.1288389298984,64.83790523690772,22843.16445976587,393.82491196989224,10.68718027820385,1.978995285645145,1.9282778149618875,1.8415644221297915,2.10952907844135,0.22282079717657152,791.490267535235,-0.0018191161392344,5.114745876245597,3327.73350476072,64.83790523690772,17914.903503394937,340.8513142943831,9.464381517932098,1.9632373019166558,1.9133635588022284,1.8062243685002184,2.132948828617856,0.33421714964216814,785.1493818802719,-0.0028659663031298,5.009766130079025,4453.133065913393,64.83790523690772,26871.225939805132,476.05604362971775,11.59120915603828,1.9753292156173354,1.9083227093591495,1.7957682886126571,2.1347386165154663,0.3300374910237743,789.9400615518748,-0.003825451249326,4.9958854605426,4911.3798297943695,64.83790523690772,26535.17929705695,485.40950909626474,11.518502354268318,191,3
1,2.977556898614302,2.961850383273245,2.858605236300005,3.0678870858689637,0.12291269992925702,1187.9999697752746,1.3105261394928975,5.506246883939414,1444.887439879854,65.0,9833.004397657862,156.86977256030943,7.029372831219779,2.970277735871939,2.93500407032614,2.795065289132818,3.1075517361707172,0.26237720751609567,1185.074727007726,0.925988068841611,5.716854280712189,3376.6494263469044,65.0,20990.175472739364,373.0603621559717,10.27026137482552,2.9666029259097195,2.931710357380134,2.7688251867644915,3.1182459525825745,0.33314766018603365,1183.6013622283429,0.5239484853150437,5.905814475382509,3843.3460390936625,65.0,26651.52735056834,447.50247251353386,11.572695153611965,2.965840982409899,2.924250191595519,2.7553119193740403,3.124725545922655,0.3672154499518224,1183.295097326787,0.93709291082941,6.195267998309851,4299.015121849409,65.0,29377.195800208716,490.11763662761024,12.150065822806733,2.9701571897689107,2.9258274449131028,2.792302281482078,3.1189095300634735,0.29205340869160734,1185.0227109691812,0.9135728506544268,6.114131004127674,4037.7251973045204,65.0,23364.078251145183,427.15177919291284,10.83547084337891,2.965703423607091,2.9126425265058815,2.7525468200850725,3.137488828667899,0.4019274614182377,1183.233374190074,1.0155090507948117,6.270858781644791,5347.760601064462,65.0,32154.030636869986,575.8658536315311,12.711335232828876,2.965346898683552,2.9103586815947926,2.7497754994817467,3.147029890912814,0.4247773210196988,1183.089979721411,0.9838016204771116,6.243292958873533,5627.631282312294,65.0,33982.051289704155,604.8167351761375,13.06767296930422,192,1
1,2.978284378299824,2.960585031102206,2.8602252855515546,3.0682973425667694,0.12374977044398434,1188.2760511371387,1.2659899343274608,5.508753135150156,1444.6374420956843,65.0,9899.965791141085,157.33945469685986,7.053266747740321,2.9712884869838057,2.9295558261553474,2.798580002180705,3.1081778822983637,0.2633438100857055,1185.458501641144,0.9042597216797008,5.720118998248277,3383.0639243764494,65.0,21067.498684754806,374.1399322531912,10.289160683048056,2.9678016936318614,2.9246464907698524,2.770799571893597,3.1188986772870804,0.33447631605334877,1184.0596793590162,0.5103819495221996,5.909471559379595,3844.4483446275963,65.0,26757.842179839696,448.65207799847076,11.595754330428734,2.9672807488746424,2.9188984272778375,2.7594041165397245,3.1264064691098765,0.36720379925108504,1183.84828401993,0.912816398390784,6.199208332655997,4324.643560133109,65.0,29376.219638082697,491.0364181386659,12.149863956490195,2.971246266923563,2.919745137394294,2.793536884775336,3.1197189620477443,0.292773717826194,1185.4336228296092,0.8937680614338867,6.117553646747725,4043.02274575032,65.0,23421.727017557747,428.20328020670865,10.848830383559555,2.9670501519849513,2.9074263643065006,2.753233077360846,3.138280713901431,0.40173155036714475,1183.7431531963773,1.0028312283396212,6.274755354985216,5374.117587662641,65.0,32138.274342833756,577.0907336248581,12.708220412173796,2.9667040758743095,2.902223495732046,2.75151648353342,3.147836529641409,0.42462462243565374,1183.6045060154222,0.9791273176910832,6.247278683370718,5649.790459622337,65.0,33969.75661229596,606.0230627424087,13.065308818935378,192,2
1,2.978515080448305,2.9606724873478365,2.8605276665556185,3.068212313616596,0.12346362680978443,1191.3547041395448,1.2656297316490734,5.509053139101156,1431.7507396893031,64.83790523690772,9926.53732732007,157.4560510252986,7.0450469577285535,2.9716492162149706,2.931317804209905,2.799134979395516,3.1081900068380808,0.26274060065136506,1188.5902348756788,0.9036170683456044,5.7205473222392635,3363.9303052609916,64.83790523690772,21124.47566267007,374.4704550708897,10.277274848584636,2.968220826327103,2.926084139368152,2.771346175692921,3.117680775213611,0.33366653189680284,1187.214120517009,0.5116843119632554,5.9099417334435405,3833.833087361231,64.83790523690772,26826.955997768877,449.1427394517926,11.581657048490271,2.9677112199795674,2.922199119406007,2.7597865859023187,3.1263354314304386,0.3663207651223225,1187.0067015014638,0.912825500789654,6.199713172084934,4308.170307368601,64.83790523690772,29452.372676217274,491.15428002661423,12.135149911768142,2.971648263954564,2.9201132685480222,2.793892747042864,3.119106481109568,0.29206429398441425,1188.581463097939,0.8944135787319758,6.118000413523028,4001.4249670604786,64.83790523690772,23482.11526849389,428.15479068581584,10.83561610350189,2.9675117221690597,2.9083431240486814,2.7539856812834635,3.1377057403133417,0.4007622295203463,1186.9143216933762,1.0033465701311364,6.275257763493191,5318.225098034447,64.83790523690772,32221.483634550586,576.6043168813854,12.692809703637447,2.967166206377714,2.9025727675029227,2.7520168024768696,3.1476712604314554,0.4236023201381804,1186.7769040456892,0.9790067285827035,6.2477889267361615,5591.445660535593,64.83790523690772,34057.83834026975,605.515643440628,13.04949009353809,192,3
1,1.9837420828149026,1.9565291093009096,1.8914684889336038,2.05992670822136,0.09493111670838696,791.5117645327734,0.598692209299771,4.376587044267957,1188.3837619206606,65.0,7594.468964951853,123.45666850501988,6.177633902061433,1.975588100345546,1.9349853664849677,1.8421293756065722,2.094321341900442,0.1905200009708226,788.2538836833345,0.3327339672340279,4.529348995632473,2625.9742234891337,65.0,15241.02969959284,282.35472295087953,8.751462103138971,1.970552291876217,1.9276376522173968,1.831516948364086,2.103752375127357,0.24679221133561033,786.2374552086778,0.001759514252333,4.621455469795342,3173.153491812358,65.0,19742.22453694665,338.0916152559097,9.960279036107314,1.971512836743662,1.9263068710666396,1.8239994152944714,2.112349949157243,0.2851605206294283,786.6232101326646,0.1220874318677755,5.277995902109683,3389.3934399918535,65.0,22811.234950037186,373.1335268956223,10.706508364400168,1.9788367582783208,1.9319881267745622,1.8409207582463192,2.098749371157548,0.2103857310043845,789.5595174946543,0.0005626731422441,5.023678023436965,3119.6927975094004,65.0,16830.53896993608,318.5332523354863,9.196497850445388,1.9673618942560955,1.9136781031878143,1.8127668273651312,2.1207069234419933,0.3027654236017382,784.9684649132467,0.0037358955517449,5.031371924911792,3965.4579214530854,65.0,24221.180086767487,431.3196890157958,11.032428236695065,1.966542814148361,1.9210029599389982,1.8108705538883685,2.1345121427189326,0.31416545527858786,784.6456184937201,0.0505605369365465,5.014812971405131,4278.255860940239,65.0,25133.043037818024,456.09788937633573,11.238180399090533,193,1
1,1.9846652745472977,1.9557177463112825,1.8925843226092525,2.060221792681027,0.09466597523699846,791.8865546829007,0.5987138506950392,4.3790150275377355,1215.0871868578622,65.0,7573.228656381987,124.04540754792038,6.168989010279943,1.9771899775405888,1.9302552123598005,1.8437973698044183,2.0950426970193754,0.19075776161111782,788.8978557524479,0.2745997203817641,4.532297491085124,2695.6792150482897,65.0,15260.13684768181,284.1171447485049,8.756946086520125,1.973281303533521,1.932261248173409,1.8314698675777374,2.1066797770142616,0.24558290839057828,787.3311984592257,-0.0030667655084193,4.624437740574818,3198.342463435759,65.0,19644.87433943881,338.2911118544791,9.935691294757383,1.9782811212710658,1.9221711780143935,1.824126745312019,2.1123987078198896,0.2712241458876175,789.3320926837472,0.0954181697665199,5.2806089998472405,3665.7415025476403,65.0,21697.186587435313,368.6006440309482,10.44179526609634,1.980204746849902,1.929512860127197,1.8425670949414026,2.0992540989813095,0.21094908077548605,790.111353805996,0.0035208798977991,5.026905294351179,3183.131440353694,65.0,16875.630804968325,320.60193336486265,9.208809089621038,1.9695957223867901,1.9197933114352517,1.8225345082047546,2.1203376655670687,0.31129932851964576,785.8699808911201,0.0015873046609283,5.035200728733205,4047.1803890246433,65.0,24903.732461703217,441.07486265898524,11.186795083028223,1.9683354484716638,1.9203996651070494,1.8111400101851927,2.1361972754430645,0.31337456413934517,785.3692122046975,0.0005990046323999,5.019085276537875,4513.224072263118,65.0,25069.89595385653,460.51284922086535,11.224053485819878,193,2
1,1.984754729136523,1.9559038295550075,1.8931805217145248,2.059585698962678,0.09444178909796888,793.897678611991,0.5987018150064595,4.379292136610082,1238.4230275029238,64.83790523690772,7593.1670643712405,123.77724797009071,6.161642258509999,1.9774020770819485,1.930620516593536,1.8440464783109451,2.0951332559602127,0.19028583227597473,790.9446440416682,0.2741474183919526,4.532663108526074,2751.652214098152,64.83790523690772,15299.076057904498,283.4784156548187,8.7461637470106,1.9735282184623024,1.9360611455835024,1.8316474762704995,2.1067509415523,0.24495089344694146,789.388855745156,-0.0030098208437174,4.624817019322424,3273.9916764801815,64.83790523690772,19694.17430858082,338.14509523676736,9.923249041664937,1.9784701856838018,1.9222610104231224,1.8241517049820368,2.112289437279512,0.2704752674769322,791.3705616052157,0.0953909343276198,5.281030602832481,3760.5351119998786,64.83790523690772,21746.346742779075,369.21723016723274,10.427450969143676,1.9803881818595217,1.9299503232682689,1.8428618495221127,2.0988367608402774,0.2104439239815296,792.1449177507236,0.0033927349339706,5.027330808993891,3265.0198739487037,64.83790523690772,16919.796710076967,320.40258325893757,9.197770575002664,1.970100257149924,1.9200409898154345,1.8218993772752128,2.1199216596226207,0.3096783772979457,788.0263461946149,0.0023892250454159,5.035714045401628,4127.458948519787,64.83790523690772,24898.29637394347,439.640814883714,11.15757508913641,1.9684021620296388,1.9179612653127291,1.8113514202725267,2.1358995378426906,0.31292002692709553,787.3420012083748,0.0010079794892136,5.019550262672639,4590.546292118832,64.83790523690772,25158.926624951942,459.9338592350695,11.215820662116514,193,3
