P1_freq_peak_freq,P2_freq_peak_value,P1_freq_sum_power_spectrum,P1_freq_peak_value,P7_freq_peak_freq,P2_freq_sum_power_spectrum,P7_freq_sum_power_spectrum,P4_freq_peak_value,P7_time_line_integral,P3_time_min,P6_freq_peak_value,P6_freq_sum_power_spectrum,P3_freq_std_power_spectrum,P5_time_min,P1_time_min,P2_freq_peak_freq,P7_freq_peak_value,P5_freq_peak_value,P5_freq_peak_freq,P3_freq_sum_power_spectrum,P4_freq_std_power_spectrum,P2_time_median,P2_freq_std_power_spectrum,P4_freq_sum_power_spectrum,P2_time_min,P5_freq_sum_power_spectrum,P3_freq_peak_freq,P3_freq_peak_value,P7_time_min,anomaly_location
62.44796003330558,23712.335570991647,59224.94273737089,8208.407052756871,59.95004163197335,147238.21021866656,202254.7692213331,32804.78407039895,2365.285402055317,0.5703684928143372,27427.920098786693,200146.59843127747,2233.5877072597445,0.0196753685387372,0.4098655639224227,62.44796003330558,25748.467347130118,21272.982098402943,59.95004163197335,230846.6994574911,2309.115493157458,1.925442914836496,1577.6787191784128,279694.6897333523,0.103320026166619,137478.6361108156,59.95004163197335,33777.816444668126,-0.0047025816789919,3
59.95004163197335,30189.652651701217,59871.513981070195,10157.59658020484,59.95004163197335,152286.69978455786,208602.84490728198,51588.49489145574,2361.7549481323304,0.0793792213610657,33023.59438680152,196894.60143463552,2040.1641840992436,-0.0009682187978693,0.5432278773646374,59.95004163197335,33426.61429316742,26111.20126892461,59.95004163197335,219824.64521248758,2776.6447657858957,1.9194703676581988,1640.4742421223057,249623.3510387962,0.0544283262578994,134285.07680168975,59.95004163197335,35615.00451365339,0.0109180983009226,4
62.44796003330558,19898.46532949439,58430.956027652435,8914.13717416607,62.44796003330558,134001.41581421654,241906.00834572176,23178.720114006086,2357.323141490139,0.0017594640555534,36761.63419122007,209307.23406770162,1540.1143744498734,0.4873378233153893,0.823636860119384,62.44796003330558,33428.60862870285,28120.799281510393,62.44796003330558,217099.20177532177,1692.3152552409085,1.9452060113935823,1265.352785097234,236063.23282091634,0.0240806947016495,153977.70712094093,62.44796003330558,21352.111352179123,-0.00556934637295,5
59.95004163197335,20800.429691471392,54965.97674016777,9584.622069278652,59.95004163197335,128936.9953373158,251247.26609549092,22898.05265650718,2363.286130744065,-0.0032800959422934,57773.60569447523,252702.28245892568,1414.5702164867005,0.2874993908890413,0.522370079415999,59.95004163197335,41533.38868336384,32082.639267186456,59.95004163197335,210456.6885192071,1553.1905627419724,1.940884297720593,1159.4142684086992,236237.91976351992,0.0230101893973409,141839.42185424693,59.95004163197335,21938.543649949585,-0.0034843927507151,6
59.95004163197335,19534.646502063475,54537.150467962674,8965.296969462917,59.95004163197335,128662.12954959882,263607.8892368372,25041.702054664333,2370.899162988166,-0.0024574104136533,38556.00561401044,235558.3021620988,1377.5089990956737,0.2046363661096879,0.5820343287793194,59.95004163197335,60326.33427712259,30212.218568115986,59.95004163197335,213005.17939546917,1859.8538634846493,1.9453017494370328,1133.528179356351,301459.6849277665,0.0149259228896249,140715.83008075296,59.95004163197335,20097.403397350936,0.3275838848540271,7
64.94587843463779,25040.32314640763,63668.00196118286,10963.96755825001,64.94587843463779,144584.57089378132,219364.689868303,31766.674529795997,2362.698848861611,-0.003023187688014,36112.7287931762,215914.43181687733,1818.5772618871952,0.0005626751032397,0.6634013421340798,64.94587843463779,40272.921196040166,28106.81396908937,64.94587843463779,235599.649899544,2300.578240674354,1.9268230828191857,1509.7287701132948,298506.071762895,0.2475685302995221,146764.8344005083,64.94587843463779,30018.421610431975,-0.0013889495896604,8
64.94587843463779,22740.151977737394,62377.90502301757,10000.24305350429,64.94587843463779,147596.87567606685,277751.7161486197,30697.468708445493,2360.600632396853,-0.0022345375411694,34552.382343177334,264140.92228055914,1749.5784442601862,0.0005626731422441,0.716829400245861,64.94587843463779,36020.55030026191,26650.158594732362,64.94587843463779,214009.99706783038,1990.876729237524,1.9401769830149684,1452.4853123041971,243604.79079377247,0.2839823352804828,142714.8916383945,64.94587843463779,27063.77583961511,-0.0118175672877308,1
62.44796003330558,30037.99110509376,61156.30097694454,10894.675884050183,62.44796003330558,153729.50407279344,225310.67164225655,36608.13447469993,2366.2576825410665,0.0258153493067645,35071.314716039,244531.2003342007,1936.4862021013987,0.0070173064690796,0.558149742064054,62.44796003330558,34237.601188130844,27781.764317574714,62.44796003330558,216132.42712206615,2267.2906513674766,1.9190767527589427,1673.1337357054545,260331.75646418112,0.6309002033276097,138359.10274434608,62.44796003330558,33987.09423447383,-0.0046423989453285,2
59.95004163197335,26250.693574266257,58907.78526030768,9182.002930293676,59.95004163197335,151999.11699119236,223480.2465587477,36974.251471630116,2366.6511141687115,0.5703684928143372,30318.812636128434,254308.07472410862,2436.1202135662256,0.0196753685387372,0.4098655639224227,59.95004163197335,29034.732111060388,23990.533808257864,59.95004163197335,218059.2659948561,2430.510444523642,1.9247589172660573,1736.1214529239783,252515.89206871946,0.103320026166619,137545.77525832318,59.95004163197335,37842.98789673751,-0.0038906312215696,3
59.95004163197335,32288.676207581437,55821.82283025445,10790.870749346612,59.95004163197335,159769.19745238932,221806.9242735481,55525.06902586874,2361.961234621053,0.0003221660420935,41154.98292794376,299152.84821751824,2145.3866639200473,-0.0002416584360794,0.5432278773646374,59.95004163197335,35087.81271377638,27739.10929269513,59.95004163197335,237160.315947333,2958.6535238415013,1.9174737073062489,1745.6662170212571,263153.42084141675,0.0559740380341251,131461.07129575784,59.95004163197335,38076.5899666623,0.0004417503587927,4
62.44796003330558,18078.752522534785,55761.83097476221,8209.481967120217,62.44796003330558,137381.46647460945,279692.09311588085,21443.938547416135,2363.1651214462954,0.0017594640555534,37086.98399498095,253710.2483388339,1537.07591759944,0.4285130515117157,0.8201084828267367,62.44796003330558,28697.61371786479,26099.26438582834,62.44796003330558,207703.52031402785,1739.5513548445824,1.947003488564144,1218.5863668146076,258182.8637954562,0.0261729017727308,149964.2499778061,62.44796003330558,19990.988000890444,-0.0153244754598991,5
59.95004163197335,19342.494187982575,54175.2485667999,8830.192755512957,59.95004163197335,132866.8297751503,250070.2584820394,23844.279297823537,2364.0691972072145,-0.0021857668581179,53740.584993970464,261513.62447614278,1359.671688550633,0.2874993908890413,0.5220265033185818,59.95004163197335,34926.32610556661,29476.479202009985,59.95004163197335,204831.47144988598,1680.4166675628153,1.9440415225645007,1116.0677325452168,264046.78159790416,0.0174390796469006,136332.92196183195,59.95004163197335,20463.189578344274,0.0017775492474903,6
59.95004163197335,15837.670270869325,53220.652580805225,7229.156633967616,59.95004163197335,132447.8148178947,250394.2495896885,16125.687822169606,2371.499486743425,-0.0020611861481604,31160.155303898762,263038.0770237237,1243.5357793546264,0.2130465169120986,0.579672567970794,59.95004163197335,50273.76548303984,24806.441373028865,59.95004163197335,199358.44171182928,1424.4030247584117,1.949302605519648,1028.4150776076876,249850.7811740074,0.0162129058167789,131029.55088070748,59.95004163197335,15435.729103471615,0.2661579295298461,7
64.94587843463779,22576.058814953394,60269.25797878038,9853.62040372388,64.94587843463779,143284.52243693467,255313.37596000364,30930.97614342699,2360.476712286074,-0.0033784938106387,33864.94781797683,273871.6721531326,1698.5658369555324,0.0005626751032397,0.7964354804051518,64.94587843463779,36929.31757881652,26278.540876441504,64.94587843463779,198776.5893451023,2010.6182938656552,1.9368105898688392,1425.7235330465753,246507.5199080241,0.2586247945126028,148040.6161397055,64.94587843463779,26317.49738298339,-0.003840412667045,8
64.94587843463779,23956.453644123216,68283.00258667168,10802.63696794401,64.94587843463779,137404.31491492156,226086.94631361542,31959.671511356853,2361.2868962401844,-0.0030667655084193,36218.34569604188,222070.08255671037,1784.3547724974158,0.0005626731422441,0.598692209299771,64.94587843463779,39642.57706160685,28393.35041437442,64.94587843463779,177254.11232797426,1947.447556862387,1.930620516593536,1488.51885592892,198781.726241569,0.2741474183919526,151879.96935085303,64.94587843463779,28611.180559478216,0.0005990046323999,1
62.44796003330558,29519.582443076637,65146.35796858579,10735.216150052234,62.44796003330558,147631.91481670894,217794.81125406106,34667.506912425764,2366.2051038691347,0.2154991470328836,34191.25264797167,213988.9095088918,1878.188462757657,0.0206003362844602,0.5617540774192502,62.44796003330558,34566.75215426577,27500.006767226285,62.44796003330558,190319.43320257336,2162.9565448973585,1.9199673485251407,1636.5842621121558,238159.90161725803,0.5629161644321774,147313.77008091527,62.44796003330558,33080.23201219728,-0.0036373509697125,2
59.95004163197335,22405.240960782896,60905.470438926975,7917.770581229506,59.95004163197335,140512.17903774892,206899.25985560843,31317.0153169181,2366.2387839105995,0.4880512223522754,27103.21734376536,203522.73750640271,2118.547498061015,0.0196753685387372,0.4098655639224227,59.95004163197335,26007.540065206584,20975.587187176745,59.95004163197335,216163.43239411822,2149.3461265707397,1.923975402019924,1497.8131754866947,260115.57899954735,0.103320026166619,138937.16565853744,59.95004163197335,32309.20547113416,-0.0045558940771644,3
59.95004163197335,27973.03816563776,61499.96868360179,9475.37428680987,59.95004163197335,144303.97911108407,216228.884134775,47903.19104340821,2361.818259026387,0.004617517146673,31437.121069086694,200821.23045321816,1831.3855850013103,-0.0015718843260629,0.5432278773646374,59.95004163197335,32312.37841242423,24603.11289433561,59.95004163197335,202618.6650259767,2587.9915869642573,1.9187307270595213,1520.7950260808589,242451.44617084373,0.0533715732583478,135298.22065880563,59.95004163197335,32068.021286987754,0.0115909865703975,4
62.44796003330558,20748.702617066323,61449.3990639082,9489.428531991538,62.44796003330558,128013.95437311131,249360.39778995386,24055.88969921663,2358.758370040884,0.0017594640555534,39322.21786540004,218225.31846785362,1525.7892062383917,0.4822963764637179,0.7674594150664603,62.44796003330558,36055.31327703033,30290.46227235642,62.44796003330558,171223.6782471103,1677.0934105918238,1.9469310050096047,1280.6218581022986,197384.0519306005,0.0218687166120924,158908.5283014636,62.44796003330558,22498.015545399485,-0.00556934637295,5
59.95004163197335,22468.254174809208,56908.95746705836,10420.485801343837,59.95004163197335,123137.61531050218,267736.78473191784,25033.935950492407,2363.7438312790227,-0.0028109706830353,63180.49253396308,265713.5527068843,1425.537134432234,0.2874993908890413,0.5253904796687417,59.95004163197335,46647.5835321156,35113.67126238143,59.95004163197335,165834.9551515359,1547.362531274017,1.9439225608890491,1212.461987174699,192121.54999464957,0.0243106578553647,151670.18373220164,59.95004163197335,23886.984830764675,-0.0019533032943455,6
59.95004163197335,21111.691153575128,55911.69516540351,9708.256726608894,59.95004163197335,123975.72847481094,278646.8687441977,22356.103913957755,2371.1624686465066,-0.0024291061595603,42550.57654839635,252479.8266820363,1368.9766176104988,0.2026658361690557,0.5813372599149377,59.95004163197335,65966.47564116324,33264.591567720374,59.95004163197335,165408.3033321071,1490.3317799486613,1.949995976364136,1183.504031297943,192557.99485577559,0.0165513929442833,150656.71506442508,59.95004163197335,21373.036046505244,0.3492755580487901,7
64.94587843463779,24425.1332852764,64957.92985268327,10766.257715725702,64.94587843463779,140164.98385525454,220274.18725486417,32274.528351403867,2360.3445702476865,-0.0030407412731351,36495.62253139054,219198.05209256438,1755.320903272012,0.0005626751032397,0.6554097563842256,64.94587843463779,38827.18219389907,28189.829235571484,64.94587843463779,178969.74186178093,1948.2054008506334,1.927557436393072,1482.7877436775534,200215.5124322124,0.2462333240050532,153795.6546443613,64.94587843463779,28627.56525754315,-0.0014797960150941,8
64.94587843463779,24088.431939377893,65785.0211482528,11074.908154141394,64.94587843463779,140448.08112327423,225077.44312143486,32105.57825579442,2359.2496638674475,-0.0024515962184894,36402.10614131861,213159.40279157614,1845.964331061437,0.0005626731422441,0.716829400245861,64.94587843463779,39760.23473867065,28231.548278075952,64.94587843463779,224049.11873508437,1971.1486936322344,1.926314524511554,1480.2857375667709,249457.93709706492,0.2685527563347073,145786.99503335942,64.94587843463779,30091.159627774283,-0.0032073788404153,1
62.44796003330558,30187.095143156388,63462.45467626364,10907.343217997603,62.44796003330558,153392.5980099109,210440.72675956652,34536.9427118171,2365.5323327437013,0.2154991470328836,34194.21573067001,206552.3402848211,1980.3130133664106,0.0170471635804234,0.563947422793681,62.44796003330558,34649.756869312354,27623.31091607498,62.44796003330558,209152.04822593508,2156.3720654422673,1.9167438094477451,1678.1945113676836,257493.8954956169,0.5610621978405896,141416.36942402562,62.44796003330558,34811.74790305582,-0.0036459077469686,2
62.44796003330558,23712.335570991647,59224.94273737089,8208.407052756871,59.95004163197335,147238.21021866656,202254.7692213331,32804.78407039895,2365.285402055317,0.5703684928143372,27427.920098786693,200146.59843127747,2233.5877072597445,0.0196753685387372,0.4098655639224227,62.44796003330558,25748.467347130118,21272.982098402943,59.95004163197335,230846.6994574911,2309.115493157458,1.925442914836496,1577.6787191784128,279694.6897333523,0.103320026166619,137478.6361108156,59.95004163197335,33777.816444668126,-0.0047025816789919,3
59.95004163197335,30189.652651701217,59871.513981070195,10157.59658020484,59.95004163197335,152286.69978455786,208602.84490728198,51588.49489145574,2361.7549481323304,0.0793792213610657,33023.59438680152,196894.60143463552,2040.1641840992436,-0.0009682187978693,0.5432278773646374,59.95004163197335,33426.61429316742,26111.20126892461,59.95004163197335,219824.64521248758,2776.6447657858957,1.9194703676581988,1640.4742421223057,249623.3510387962,0.0544283262578994,134285.07680168975,59.95004163197335,35615.00451365339,0.0109180983009226,4
62.44796003330558,19898.46532949439,58430.956027652435,8914.13717416607,62.44796003330558,134001.41581421654,241906.00834572176,23178.720114006086,2357.323141490139,0.0017594640555534,36761.63419122007,209307.23406770162,1540.1143744498734,0.4873378233153893,0.823636860119384,62.44796003330558,33428.60862870285,28120.799281510393,62.44796003330558,217099.20177532177,1692.3152552409085,1.9452060113935823,1265.352785097234,236063.23282091634,0.0240806947016495,153977.70712094093,62.44796003330558,21352.111352179123,-0.00556934637295,5
59.95004163197335,20800.429691471392,54965.97674016777,9584.622069278652,59.95004163197335,128936.9953373158,251247.26609549092,22898.05265650718,2363.286130744065,-0.0032800959422934,57773.60569447523,252702.28245892568,1414.5702164867005,0.2874993908890413,0.522370079415999,59.95004163197335,41533.38868336384,32082.639267186456,59.95004163197335,210456.6885192071,1553.1905627419724,1.940884297720593,1159.4142684086992,236237.91976351992,0.0230101893973409,141839.42185424693,59.95004163197335,21938.543649949585,-0.0034843927507151,6
59.95004163197335,19534.646502063475,54537.150467962674,8965.296969462917,59.95004163197335,128662.12954959882,263607.8892368372,25041.702054664333,2370.899162988166,-0.0024574104136533,38556.00561401044,235558.3021620988,1377.5089990956737,0.2046363661096879,0.5820343287793194,59.95004163197335,60326.33427712259,30212.218568115986,59.95004163197335,213005.17939546917,1859.8538634846493,1.9453017494370328,1133.528179356351,301459.6849277665,0.0149259228896249,140715.83008075296,59.95004163197335,20097.403397350936,0.3275838848540271,7
64.94587843463779,25040.32314640763,63668.00196118286,10963.96755825001,64.94587843463779,144584.57089378132,219364.689868303,31766.674529795997,2362.698848861611,-0.003023187688014,36112.7287931762,215914.43181687733,1818.5772618871952,0.0005626751032397,0.6634013421340798,64.94587843463779,40272.921196040166,28106.81396908937,64.94587843463779,235599.649899544,2300.578240674354,1.9268230828191857,1509.7287701132948,298506.071762895,0.2475685302995221,146764.8344005083,64.94587843463779,30018.421610431975,-0.0013889495896604,8
64.94587843463779,22740.151977737394,62377.90502301757,10000.24305350429,64.94587843463779,147596.87567606685,277751.7161486197,30697.468708445493,2360.600632396853,-0.0022345375411694,34552.382343177334,264140.92228055914,1749.5784442601862,0.0005626731422441,0.716829400245861,64.94587843463779,36020.55030026191,26650.158594732362,64.94587843463779,214009.99706783038,1990.876729237524,1.9401769830149684,1452.4853123041971,243604.79079377247,0.2839823352804828,142714.8916383945,64.94587843463779,27063.77583961511,-0.0118175672877308,1
62.44796003330558,30037.99110509376,61156.30097694454,10894.675884050183,62.44796003330558,153729.50407279344,225310.67164225655,36608.13447469993,2366.2576825410665,0.0258153493067645,35071.314716039,244531.2003342007,1936.4862021013987,0.0070173064690796,0.558149742064054,62.44796003330558,34237.601188130844,27781.764317574714,62.44796003330558,216132.42712206615,2267.2906513674766,1.9190767527589427,1673.1337357054545,260331.75646418112,0.6309002033276097,138359.10274434608,62.44796003330558,33987.09423447383,-0.0046423989453285,2
59.95004163197335,26250.693574266257,58907.78526030768,9182.002930293676,59.95004163197335,151999.11699119236,223480.2465587477,36974.251471630116,2366.6511141687115,0.5703684928143372,30318.812636128434,254308.07472410862,2436.1202135662256,0.0196753685387372,0.4098655639224227,59.95004163197335,29034.732111060388,23990.533808257864,59.95004163197335,218059.2659948561,2430.510444523642,1.9247589172660573,1736.1214529239783,252515.89206871946,0.103320026166619,137545.77525832318,59.95004163197335,37842.98789673751,-0.0038906312215696,3
59.95004163197335,32288.676207581437,55821.82283025445,10790.870749346612,59.95004163197335,159769.19745238932,221806.9242735481,55525.06902586874,2361.961234621053,0.0003221660420935,41154.98292794376,299152.84821751824,2145.3866639200473,-0.0002416584360794,0.5432278773646374,59.95004163197335,35087.81271377638,27739.10929269513,59.95004163197335,237160.315947333,2958.6535238415013,1.9174737073062489,1745.6662170212571,263153.42084141675,0.0559740380341251,131461.07129575784,59.95004163197335,38076.5899666623,0.0004417503587927,4
62.44796003330558,18078.752522534785,55761.83097476221,8209.481967120217,62.44796003330558,137381.46647460945,279692.09311588085,21443.938547416135,2363.1651214462954,0.0017594640555534,37086.98399498095,253710.2483388339,1537.07591759944,0.4285130515117157,0.8201084828267367,62.44796003330558,28697.61371786479,26099.26438582834,62.44796003330558,207703.52031402785,1739.5513548445824,1.947003488564144,1218.5863668146076,258182.8637954562,0.0261729017727308,149964.2499778061,62.44796003330558,19990.988000890444,-0.0153244754598991,5
59.95004163197335,19342.494187982575,54175.2485667999,8830.192755512957,59.95004163197335,132866.8297751503,250070.2584820394,23844.279297823537,2364.0691972072145,-0.0021857668581179,53740.584993970464,261513.62447614278,1359.671688550633,0.2874993908890413,0.5220265033185818,59.95004163197335,34926.32610556661,29476.479202009985,59.95004163197335,204831.47144988598,1680.4166675628153,1.9440415225645007,1116.0677325452168,264046.78159790416,0.0174390796469006,136332.92196183195,59.95004163197335,20463.189578344274,0.0017775492474903,6
59.95004163197335,15837.670270869325,53220.652580805225,7229.156633967616,59.95004163197335,132447.8148178947,250394.2495896885,16125.687822169606,2371.499486743425,-0.0020611861481604,31160.155303898762,263038.0770237237,1243.5357793546264,0.2130465169120986,0.579672567970794,59.95004163197335,50273.76548303984,24806.441373028865,59.95004163197335,199358.44171182928,1424.4030247584117,1.949302605519648,1028.4150776076876,249850.7811740074,0.0162129058167789,131029.55088070748,59.95004163197335,15435.729103471615,0.2661579295298461,7
64.94587843463779,22576.058814953394,60269.25797878038,9853.62040372388,64.94587843463779,143284.52243693467,255313.37596000364,30930.97614342699,2360.476712286074,-0.0033784938106387,33864.94781797683,273871.6721531326,1698.5658369555324,0.0005626751032397,0.7964354804051518,64.94587843463779,36929.31757881652,26278.540876441504,64.94587843463779,198776.5893451023,2010.6182938656552,1.9368105898688392,1425.7235330465753,246507.5199080241,0.2586247945126028,148040.6161397055,64.94587843463779,26317.49738298339,-0.003840412667045,8
64.94587843463779,23956.453644123216,68283.00258667168,10802.63696794401,64.94587843463779,137404.31491492156,226086.94631361542,31959.671511356853,2361.2868962401844,-0.0030667655084193,36218.34569604188,222070.08255671037,1784.3547724974158,0.0005626731422441,0.598692209299771,64.94587843463779,39642.57706160685,28393.35041437442,64.94587843463779,177254.11232797426,1947.447556862387,1.930620516593536,1488.51885592892,198781.726241569,0.2741474183919526,151879.96935085303,64.94587843463779,28611.180559478216,0.0005990046323999,1
62.44796003330558,29519.582443076637,65146.35796858579,10735.216150052234,62.44796003330558,147631.91481670894,217794.81125406106,34667.506912425764,2366.2051038691347,0.2154991470328836,34191.25264797167,213988.9095088918,1878.188462757657,0.0206003362844602,0.5617540774192502,62.44796003330558,34566.75215426577,27500.006767226285,62.44796003330558,190319.43320257336,2162.9565448973585,1.9199673485251407,1636.5842621121558,238159.90161725803,0.5629161644321774,147313.77008091527,62.44796003330558,33080.23201219728,-0.0036373509697125,2
59.95004163197335,22405.240960782896,60905.470438926975,7917.770581229506,59.95004163197335,140512.17903774892,206899.25985560843,31317.0153169181,2366.2387839105995,0.4880512223522754,27103.21734376536,203522.73750640271,2118.547498061015,0.0196753685387372,0.4098655639224227,59.95004163197335,26007.540065206584,20975.587187176745,59.95004163197335,216163.43239411822,2149.3461265707397,1.923975402019924,1497.8131754866947,260115.57899954735,0.103320026166619,138937.16565853744,59.95004163197335,32309.20547113416,-0.0045558940771644,3
59.95004163197335,27973.03816563776,61499.96868360179,9475.37428680987,59.95004163197335,144303.97911108407,216228.884134775,47903.19104340821,2361.818259026387,0.004617517146673,31437.121069086694,200821.23045321816,1831.3855850013103,-0.0015718843260629,0.5432278773646374,59.95004163197335,32312.37841242423,24603.11289433561,59.95004163197335,202618.6650259767,2587.9915869642573,1.9187307270595213,1520.7950260808589,242451.44617084373,0.0533715732583478,135298.22065880563,59.95004163197335,32068.021286987754,0.0115909865703975,4
62.44796003330558,20748.702617066323,61449.3990639082,9489.428531991538,62.44796003330558,128013.95437311131,249360.39778995386,24055.88969921663,2358.758370040884,0.0017594640555534,39322.21786540004,218225.31846785362,1525.7892062383917,0.4822963764637179,0.7674594150664603,62.44796003330558,36055.31327703033,30290.46227235642,62.44796003330558,171223.6782471103,1677.0934105918238,1.9469310050096047,1280.6218581022986,197384.0519306005,0.0218687166120924,158908.5283014636,62.44796003330558,22498.015545399485,-0.00556934637295,5
59.95004163197335,22468.254174809208,56908.95746705836,10420.485801343837,59.95004163197335,123137.61531050218,267736.78473191784,25033.935950492407,2363.7438312790227,-0.0028109706830353,63180.49253396308,265713.5527068843,1425.537134432234,0.2874993908890413,0.5253904796687417,59.95004163197335,46647.5835321156,35113.67126238143,59.95004163197335,165834.9551515359,1547.362531274017,1.9439225608890491,1212.461987174699,192121.54999464957,0.0243106578553647,151670.18373220164,59.95004163197335,23886.984830764675,-0.0019533032943455,6
