P3_time_min,P5_freq_sum_power_spectrum,P3_freq_peak_freq,P7_time_min,P2_freq_peak_value,P5_time_min,P1_freq_peak_value,P4_freq_peak_value,P2_time_median,P3_freq_peak_value,P7_freq_peak_freq,P5_freq_peak_value,P4_freq_std_power_spectrum,P3_freq_std_power_spectrum,P6_freq_sum_power_spectrum,P5_freq_peak_freq,P2_freq_std_power_spectrum,P3_freq_sum_power_spectrum,P1_time_min,P7_freq_peak_value,P2_freq_sum_power_spectrum,P6_freq_peak_value,P1_freq_peak_freq,P7_time_line_integral,P1_freq_sum_power_spectrum,P4_freq_sum_power_spectrum,P2_time_min,P7_freq_sum_power_spectrum,P2_freq_peak_freq,anomaly_location
0.004617517146673,135298.22065880563,59.95004163197335,0.0115909865703975,27973.03816563776,-0.0015718843260629,9475.37428680987,47903.19104340821,1.9187307270595213,32068.021286987754,59.95004163197335,24603.11289433561,2587.9915869642573,1831.3855850013103,200821.23045321816,59.95004163197335,1520.7950260808589,202618.6650259767,0.5432278773646374,32312.37841242423,144303.97911108407,31437.121069086694,59.95004163197335,2361.818259026387,61499.96868360179,242451.44617084373,0.0533715732583478,216228.884134775,59.95004163197335,4
0.0003221660420935,131461.07129575784,59.95004163197335,0.0004417503587927,32288.676207581437,-0.0002416584360794,10790.870749346612,55525.06902586874,1.9174737073062489,38076.5899666623,59.95004163197335,27739.10929269513,2958.6535238415013,2145.3866639200473,299152.84821751824,59.95004163197335,1745.6662170212571,237160.315947333,0.5432278773646374,35087.81271377638,159769.19745238932,41154.98292794376,59.95004163197335,2361.961234621053,55821.82283025445,263153.42084141675,0.0559740380341251,221806.9242735481,59.95004163197335,4
0.0017594640555534,149964.2499778061,62.44796003330558,-0.0153244754598991,18078.752522534785,0.4285130515117157,8209.481967120217,21443.938547416135,1.947003488564144,19990.988000890444,62.44796003330558,26099.26438582834,1739.5513548445824,1537.07591759944,253710.2483388339,62.44796003330558,1218.5863668146076,207703.52031402785,0.8201084828267367,28697.61371786479,137381.46647460945,37086.98399498095,62.44796003330558,2363.1651214462954,55761.83097476221,258182.8637954562,0.0261729017727308,279692.09311588085,62.44796003330558,5
0.0017594640555534,158908.5283014636,62.44796003330558,-0.00556934637295,20748.702617066323,0.4822963764637179,9489.428531991538,24055.88969921663,1.9469310050096047,22498.015545399485,62.44796003330558,30290.46227235642,1677.0934105918238,1525.7892062383917,218225.31846785362,62.44796003330558,1280.6218581022986,171223.6782471103,0.7674594150664603,36055.31327703033,128013.95437311131,39322.21786540004,62.44796003330558,2358.758370040884,61449.3990639082,197384.0519306005,0.0218687166120924,249360.39778995386,62.44796003330558,5
0.0017594640555534,149964.2499778061,62.44796003330558,-0.0153244754598991,18078.752522534785,0.4285130515117157,8209.481967120217,21443.938547416135,1.947003488564144,19990.988000890444,62.44796003330558,26099.26438582834,1739.5513548445824,1537.07591759944,253710.2483388339,62.44796003330558,1218.5863668146076,207703.52031402785,0.8201084828267367,28697.61371786479,137381.46647460945,37086.98399498095,62.44796003330558,2363.1651214462954,55761.83097476221,258182.8637954562,0.0261729017727308,279692.09311588085,62.44796003330558,5
-0.0021857668581179,136332.92196183195,59.95004163197335,0.0017775492474903,19342.494187982575,0.2874993908890413,8830.192755512957,23844.279297823537,1.9440415225645007,20463.189578344274,59.95004163197335,29476.479202009985,1680.4166675628153,1359.671688550633,261513.62447614278,59.95004163197335,1116.0677325452168,204831.47144988598,0.5220265033185818,34926.32610556661,132866.8297751503,53740.584993970464,59.95004163197335,2364.0691972072145,54175.2485667999,264046.78159790416,0.0174390796469006,250070.2584820394,59.95004163197335,6
-0.0028109706830353,151670.18373220164,59.95004163197335,-0.0019533032943455,22468.254174809208,0.2874993908890413,10420.485801343837,25033.935950492407,1.9439225608890491,23886.984830764675,59.95004163197335,35113.67126238143,1547.362531274017,1425.537134432234,265713.5527068843,59.95004163197335,1212.461987174699,165834.9551515359,0.5253904796687417,46647.5835321156,123137.61531050218,63180.49253396308,59.95004163197335,2363.7438312790227,56908.95746705836,192121.54999464957,0.0243106578553647,267736.78473191784,59.95004163197335,6
-0.0021857668581179,136332.92196183195,59.95004163197335,0.0017775492474903,19342.494187982575,0.2874993908890413,8830.192755512957,23844.279297823537,1.9440415225645007,20463.189578344274,59.95004163197335,29476.479202009985,1680.4166675628153,1359.671688550633,261513.62447614278,59.95004163197335,1116.0677325452168,204831.47144988598,0.5220265033185818,34926.32610556661,132866.8297751503,53740.584993970464,59.95004163197335,2364.0691972072145,54175.2485667999,264046.78159790416,0.0174390796469006,250070.2584820394,59.95004163197335,6
-0.0020611861481604,131029.55088070748,59.95004163197335,0.2661579295298461,15837.670270869325,0.2130465169120986,7229.156633967616,16125.687822169606,1.949302605519648,15435.729103471615,59.95004163197335,24806.441373028865,1424.4030247584117,1243.5357793546264,263038.0770237237,59.95004163197335,1028.4150776076876,199358.44171182928,0.579672567970794,50273.76548303984,132447.8148178947,31160.155303898762,59.95004163197335,2371.499486743425,53220.652580805225,249850.7811740074,0.0162129058167789,250394.2495896885,59.95004163197335,7
-0.0024291061595603,150656.71506442508,59.95004163197335,0.3492755580487901,21111.691153575128,0.2026658361690557,9708.256726608894,22356.103913957755,1.949995976364136,21373.036046505244,59.95004163197335,33264.591567720374,1490.3317799486613,1368.9766176104988,252479.8266820363,59.95004163197335,1183.504031297943,165408.3033321071,0.5813372599149377,65966.47564116324,123975.72847481094,42550.57654839635,59.95004163197335,2371.1624686465066,55911.69516540351,192557.99485577559,0.0165513929442833,278646.8687441977,59.95004163197335,7
-0.0020611861481604,131029.55088070748,59.95004163197335,0.2661579295298461,15837.670270869325,0.2130465169120986,7229.156633967616,16125.687822169606,1.949302605519648,15435.729103471615,59.95004163197335,24806.441373028865,1424.4030247584117,1243.5357793546264,263038.0770237237,59.95004163197335,1028.4150776076876,199358.44171182928,0.579672567970794,50273.76548303984,132447.8148178947,31160.155303898762,59.95004163197335,2371.499486743425,53220.652580805225,249850.7811740074,0.0162129058167789,250394.2495896885,59.95004163197335,7
-0.0033784938106387,148040.6161397055,64.94587843463779,-0.003840412667045,22576.058814953394,0.0005626751032397,9853.62040372388,30930.97614342699,1.9368105898688392,26317.49738298339,64.94587843463779,26278.540876441504,2010.6182938656552,1698.5658369555324,273871.6721531326,64.94587843463779,1425.7235330465753,198776.5893451023,0.7964354804051518,36929.31757881652,143284.52243693467,33864.94781797683,64.94587843463779,2360.476712286074,60269.25797878038,246507.5199080241,0.2586247945126028,255313.37596000364,64.94587843463779,8
-0.0030407412731351,153795.6546443613,64.94587843463779,-0.0014797960150941,24425.1332852764,0.0005626751032397,10766.257715725702,32274.528351403867,1.927557436393072,28627.56525754315,64.94587843463779,28189.829235571484,1948.2054008506334,1755.320903272012,219198.05209256438,64.94587843463779,1482.7877436775534,178969.74186178093,0.6554097563842256,38827.18219389907,140164.98385525454,36495.62253139054,64.94587843463779,2360.3445702476865,64957.92985268327,200215.5124322124,0.2462333240050532,220274.18725486417,64.94587843463779,8
-0.0033784938106387,148040.6161397055,64.94587843463779,-0.003840412667045,22576.058814953394,0.0005626751032397,9853.62040372388,30930.97614342699,1.9368105898688392,26317.49738298339,64.94587843463779,26278.540876441504,2010.6182938656552,1698.5658369555324,273871.6721531326,64.94587843463779,1425.7235330465753,198776.5893451023,0.7964354804051518,36929.31757881652,143284.52243693467,33864.94781797683,64.94587843463779,2360.476712286074,60269.25797878038,246507.5199080241,0.2586247945126028,255313.37596000364,64.94587843463779,8
