P2_time_min,P7_time_line_integral,P1_freq_peak_value,P1_time_min,P7_time_min,P4_freq_peak_value,P2_freq_peak_value,P4_freq_sum_power_spectrum,P5_freq_peak_value,P3_freq_std_power_spectrum,P2_freq_std_power_spectrum,P6_freq_peak_value,P7_freq_sum_power_spectrum,P2_freq_peak_freq,P5_freq_peak_freq,P1_freq_sum_power_spectrum,P5_freq_sum_power_spectrum,P3_time_min,P7_freq_peak_freq,P3_freq_peak_value,P3_freq_sum_power_spectrum,P6_freq_sum_power_spectrum,P2_time_median,P2_freq_sum_power_spectrum,P7_freq_peak_value,P3_freq_peak_freq,P4_freq_std_power_spectrum,P1_freq_peak_freq,P5_time_min,anomaly_location
0.0559740380341251,2361.961234621053,10790.870749346603,0.5432278773646374,0.0004417503587927,55525.06902586874,32288.676207581426,263153.4208414168,27739.109292695153,2145.3866639200473,1745.6662170212567,41154.98292794375,221806.92427354815,59.95004163197335,59.95004163197335,55821.82283025446,131461.07129575787,0.0003221660420935,59.95004163197335,38076.5899666623,237160.315947333,299152.84821751824,1.9174737073062489,159769.19745238934,35087.8127137764,59.95004163197335,2958.6535238415013,59.95004163197335,-0.0002416584360794,4
0.0261729017727308,2363.1651214462954,8209.481967120213,0.8201084828267367,-0.0153244754598991,21443.938547416143,18078.7525225348,258182.86379545616,26099.26438582834,1537.0759175994397,1218.586366814608,37086.983994980954,279692.09311588085,62.44796003330558,62.44796003330558,55761.83097476221,149964.2499778061,0.0017594640555534,62.44796003330558,19990.988000890437,207703.52031402782,253710.24833883392,1.947003488564144,137381.4664746095,28697.61371786478,62.44796003330558,1739.5513548445826,62.44796003330558,0.4285130515117157,5
0.0174390796469006,2364.0691972072145,8830.192755512953,0.5220265033185818,0.0017775492474903,23844.279297823537,19342.494187982575,264046.7815979041,29476.479202009985,1359.671688550633,1116.0677325452168,53740.584993970464,250070.2584820394,59.95004163197335,59.95004163197335,54175.24856679991,136332.92196183198,-0.0021857668581179,59.95004163197335,20463.189578344274,204831.47144988598,261513.62447614275,1.9440415225645007,132866.82977515037,34926.32610556659,59.95004163197335,1680.4166675628153,59.95004163197335,0.2874993908890413,6
0.0162129058167789,2371.499486743425,7229.156633967613,0.579672567970794,0.2661579295298461,16125.687822169599,15837.670270869325,249850.78117400734,24806.441373028865,1243.5357793546261,1028.4150776076876,31160.155303898773,250394.24958968846,59.95004163197335,59.95004163197335,53220.652580805225,131029.55088070751,-0.0020611861481604,59.95004163197335,15435.7291034716,199358.44171182925,263038.0770237237,1.949302605519648,132447.81481789472,50273.76548303982,59.95004163197335,1424.4030247584114,59.95004163197335,0.2130465169120986,7
0.2586247945126028,2360.476712286074,9853.620403723884,0.7964354804051518,-0.003840412667045,30930.97614342699,22576.0588149534,246507.5199080241,26278.540876441522,1698.5658369555324,1425.7235330465758,33864.94781797684,255313.3759600036,64.94587843463779,64.94587843463779,60269.25797878039,148040.61613970555,-0.0033784938106387,64.94587843463779,26317.4973829834,198776.5893451023,273871.6721531327,1.9368105898688392,143284.5224369347,36929.31757881653,64.94587843463779,2010.6182938656555,64.94587843463779,0.0005626751032397,8
0.2741474183919526,2361.2868962401844,10802.636967944005,0.598692209299771,0.0005990046323999,31959.671511356853,23956.453644123227,198781.726241569,28393.350414374432,1784.3547724974158,1488.5188559289204,36218.34569604189,226086.94631361542,64.94587843463779,64.94587843463779,68283.00258667166,151879.96935085303,-0.0030667655084193,64.94587843463779,28611.180559478224,177254.11232797423,222070.0825567104,1.930620516593536,137404.31491492162,39642.57706160686,64.94587843463779,1947.447556862387,64.94587843463779,0.0005626731422441,1
0.5629161644321774,2366.2051038691347,10735.216150052236,0.5617540774192502,-0.0036373509697125,34667.50691242575,29519.58244307663,238159.90161725797,27500.006767226274,1878.188462757657,1636.5842621121556,34191.25264797168,217794.8112540611,62.44796003330558,62.44796003330558,65146.35796858582,147313.7700809153,0.2154991470328836,62.44796003330558,33080.23201219727,190319.4332025734,213988.90950889187,1.9199673485251407,147631.91481670894,34566.752154265785,62.44796003330558,2162.9565448973576,62.44796003330558,0.0206003362844602,2
0.103320026166619,2366.2387839105995,7917.770581229506,0.4098655639224227,-0.0045558940771644,31317.015316918078,22405.240960782907,260115.57899954738,20975.587187176745,2118.5474980610156,1497.8131754866954,27103.21734376536,206899.25985560848,59.95004163197335,59.95004163197335,60905.470438927005,138937.16565853744,0.4880512223522754,59.95004163197335,32309.20547113417,216163.43239411816,203522.73750640277,1.923975402019924,140512.17903774895,26007.540065206576,59.95004163197335,2149.3461265707388,59.95004163197335,0.0196753685387372,3
0.0533715732583478,2361.818259026387,9475.37428680987,0.5432278773646374,0.0115909865703975,47903.191043408224,27973.03816563776,242451.44617084373,24603.11289433559,1831.3855850013106,1520.795026080859,31437.121069086705,216228.884134775,59.95004163197335,59.95004163197335,61499.96868360182,135298.2206588056,0.004617517146673,59.95004163197335,32068.021286987754,202618.66502597672,200821.23045321816,1.9187307270595213,144303.9791110841,32312.37841242423,59.95004163197335,2587.9915869642577,59.95004163197335,-0.0015718843260629,4
0.0218687166120924,2358.758370040884,9489.428531991549,0.7674594150664603,-0.00556934637295,24055.889699216637,20748.70261706633,197384.05193060054,30290.462272356443,1525.7892062383914,1280.621858102299,39322.217865400045,249360.3977899539,62.44796003330558,62.44796003330558,61449.399063908226,158908.5283014636,0.0017594640555534,62.44796003330558,22498.015545399478,171223.6782471103,218225.31846785365,1.9469310050096047,128013.95437311134,36055.31327703033,62.44796003330558,1677.0934105918238,62.44796003330558,0.4822963764637179,5
0.0243106578553647,2363.7438312790227,10420.485801343837,0.5253904796687417,-0.0019533032943455,25033.935950492396,22468.254174809208,192121.54999464957,35113.67126238141,1425.5371344322339,1212.461987174699,63180.49253396311,267736.78473191784,59.95004163197335,59.95004163197335,56908.95746705836,151670.1837322016,-0.0028109706830353,59.95004163197335,23886.984830764664,165834.9551515359,265713.5527068843,1.9439225608890491,123137.61531050218,46647.5835321156,59.95004163197335,1547.362531274017,59.95004163197335,0.2874993908890413,6
0.0165513929442833,2371.1624686465066,9708.256726608894,0.5813372599149377,0.3492755580487901,22356.103913957762,21111.691153575128,192557.99485577559,33264.59156772035,1368.9766176104984,1183.504031297943,42550.576548396355,278646.86874419777,59.95004163197335,59.95004163197335,55911.69516540351,150656.71506442508,-0.0024291061595603,59.95004163197335,21373.036046505225,165408.30333210705,252479.82668203636,1.949995976364136,123975.72847481095,65966.47564116324,59.95004163197335,1490.3317799486613,59.95004163197335,0.2026658361690557,7
0.2462333240050532,2360.3445702476865,10766.257715725707,0.6554097563842256,-0.0014797960150941,32274.52835140388,24425.133285276406,200215.51243221242,28189.82923557153,1755.3209032720122,1482.7877436775534,36495.62253139055,220274.18725486417,64.94587843463779,64.94587843463779,64957.929852683286,153795.65464436135,-0.0030407412731351,64.94587843463779,28627.56525754315,178969.74186178093,219198.05209256444,1.927557436393072,140164.98385525457,38827.182193899076,64.94587843463779,1948.2054008506339,64.94587843463779,0.0005626751032397,8
0.2685527563347073,2359.2496638674475,11074.90815414139,0.716829400245861,-0.0032073788404153,32105.57825579442,24088.43193937791,249457.937097065,28231.54827807596,1845.9643310614374,1480.2857375667713,36402.106141318625,225077.4431214349,64.94587843463779,64.94587843463779,65785.02114825281,145786.99503335942,-0.0024515962184894,64.94587843463779,30091.159627774294,224049.11873508437,213159.40279157614,1.926314524511554,140448.08112327423,39760.23473867065,64.94587843463779,1971.1486936322349,64.94587843463779,0.0005626731422441,1
0.5610621978405896,2365.5323327437013,10907.343217997599,0.563947422793681,-0.0036459077469686,34536.94271181711,30187.095143156388,257493.89549561695,27623.31091607497,1980.3130133664108,1678.1945113676834,34194.21573067002,210440.72675956652,62.44796003330558,62.44796003330558,63462.45467626363,141416.36942402562,0.2154991470328836,62.44796003330558,34811.74790305582,209152.0482259351,206552.34028482114,1.9167438094477451,153392.5980099109,34649.75686931236,62.44796003330558,2156.3720654422677,62.44796003330558,0.0170471635804234,2
0.103320026166619,2365.285402055317,8208.407052756875,0.4098655639224227,-0.0047025816789919,32804.78407039895,23712.33557099164,279694.68973335234,21272.982098402943,2233.587707259745,1577.6787191784128,27427.920098786693,202254.7692213331,62.44796003330558,59.95004163197335,59224.94273737091,137478.63611081557,0.5703684928143372,59.95004163197335,33777.81644466814,230846.69945749114,200146.5984312775,1.925442914836496,147238.21021866662,25748.46734713011,59.95004163197335,2309.1154931574583,62.44796003330558,0.0196753685387372,3
0.0544283262578994,2361.7549481323304,10157.596580204843,0.5432278773646374,0.0109180983009226,51588.49489145574,30189.652651701195,249623.35103879622,26111.2012689246,2040.164184099244,1640.474242122305,33023.594386801495,208602.844907282,59.95004163197335,59.95004163197335,59871.5139810702,134285.07680168972,0.0793792213610657,59.95004163197335,35615.00451365339,219824.6452124876,196894.60143463546,1.9194703676581988,152286.69978455786,33426.61429316741,59.95004163197335,2776.6447657858957,59.95004163197335,-0.0009682187978693,4
0.0240806947016495,2357.323141490139,8914.13717416607,0.823636860119384,-0.00556934637295,23178.720114006093,19898.4653294944,236063.23282091643,28120.799281510393,1540.1143744498734,1265.3527850972341,36761.63419122007,241906.00834572173,62.44796003330558,62.44796003330558,58430.95602765244,153977.70712094093,0.0017594640555534,62.44796003330558,21352.11135217913,217099.20177532177,209307.23406770165,1.9452060113935823,134001.41581421657,33428.60862870286,62.44796003330558,1692.315255240909,62.44796003330558,0.4873378233153893,5
0.0230101893973409,2363.286130744065,9584.622069278652,0.522370079415999,-0.0034843927507151,22898.05265650718,20800.4296914714,236237.91976351992,32082.639267186467,1414.5702164867,1159.4142684086994,57773.60569447523,251247.26609549095,59.95004163197335,59.95004163197335,54965.97674016777,141839.421854247,-0.0032800959422934,59.95004163197335,21938.54364994957,210456.68851920706,252702.28245892565,1.940884297720593,128936.99533731579,41533.38868336384,59.95004163197335,1553.1905627419724,59.95004163197335,0.2874993908890413,6
0.0149259228896249,2370.899162988166,8965.296969462914,0.5820343287793194,0.3275838848540271,25041.702054664325,19534.646502063475,301459.68492776644,30212.218568115975,1377.5089990956735,1133.528179356351,38556.00561401045,263607.8892368373,59.95004163197335,59.95004163197335,54537.150467962674,140715.83008075296,-0.0024574104136533,59.95004163197335,20097.403397350936,213005.17939546917,235558.3021620988,1.9453017494370328,128662.12954959885,60326.33427712259,59.95004163197335,1859.8538634846489,59.95004163197335,0.2046363661096879,7
0.2475685302995221,2362.698848861611,10963.967558250015,0.6634013421340798,-0.0013889495896604,31766.67452979603,25040.323146407638,298506.0717628951,28106.813969089388,1818.5772618871952,1509.7287701132952,36112.7287931762,219364.68986830304,64.94587843463779,64.94587843463779,63668.00196118285,146764.8344005083,-0.003023187688014,64.94587843463779,30018.421610431982,235599.64989954402,215914.43181687733,1.9268230828191857,144584.57089378135,40272.92119604018,64.94587843463779,2300.578240674355,64.94587843463779,0.0005626751032397,8
0.2839823352804828,2360.600632396853,10000.243053504291,0.716829400245861,-0.0118175672877308,30697.468708445504,22740.151977737412,243604.7907937725,26650.158594732373,1749.5784442601866,1452.4853123041978,34552.382343177334,277751.71614861966,64.94587843463779,64.94587843463779,62377.905023017556,142714.8916383945,-0.0022345375411694,64.94587843463779,27063.77583961513,214009.9970678304,264140.9222805592,1.9401769830149684,147596.87567606688,36020.55030026192,64.94587843463779,1990.8767292375242,64.94587843463779,0.0005626731422441,1
0.6309002033276097,2366.2576825410665,10894.675884050186,0.558149742064054,-0.0046423989453285,36608.134474699946,30037.99110509378,260331.75646418115,27781.764317574725,1936.486202101399,1673.1337357054554,35071.314716039,225310.67164225652,62.44796003330558,62.44796003330558,61156.30097694454,138359.1027443461,0.0258153493067645,62.44796003330558,33987.09423447383,216132.42712206618,244531.20033420075,1.9190767527589427,153729.50407279347,34237.60118813083,62.44796003330558,2267.290651367477,62.44796003330558,0.0070173064690796,2
0.103320026166619,2366.6511141687115,9182.002930293675,0.4098655639224227,-0.0038906312215696,36974.25147163012,26250.693574266275,252515.89206871946,23990.53380825787,2436.120213566226,1736.121452923979,30318.812636128427,223480.24655874778,59.95004163197335,59.95004163197335,58907.7852603077,137545.77525832318,0.5703684928143372,59.95004163197335,37842.98789673755,218059.26599485616,254308.0747241086,1.9247589172660573,151999.11699119242,29034.732111060388,59.95004163197335,2430.510444523642,59.95004163197335,0.0196753685387372,3
0.0559740380341251,2361.961234621053,10790.870749346603,0.5432278773646374,0.0004417503587927,55525.06902586874,32288.676207581426,263153.4208414168,27739.109292695153,2145.3866639200473,1745.6662170212567,41154.98292794375,221806.92427354815,59.95004163197335,59.95004163197335,55821.82283025446,131461.07129575787,0.0003221660420935,59.95004163197335,38076.5899666623,237160.315947333,299152.84821751824,1.9174737073062489,159769.19745238934,35087.8127137764,59.95004163197335,2958.6535238415013,59.95004163197335,-0.0002416584360794,4
0.0261729017727308,2363.1651214462954,8209.481967120213,0.8201084828267367,-0.0153244754598991,21443.938547416143,18078.7525225348,258182.86379545616,26099.26438582834,1537.0759175994397,1218.586366814608,37086.983994980954,279692.09311588085,62.44796003330558,62.44796003330558,55761.83097476221,149964.2499778061,0.0017594640555534,62.44796003330558,19990.988000890437,207703.52031402782,253710.24833883392,1.947003488564144,137381.4664746095,28697.61371786478,62.44796003330558,1739.5513548445826,62.44796003330558,0.4285130515117157,5
0.0174390796469006,2364.0691972072145,8830.192755512953,0.5220265033185818,0.0017775492474903,23844.279297823537,19342.494187982575,264046.7815979041,29476.479202009985,1359.671688550633,1116.0677325452168,53740.584993970464,250070.2584820394,59.95004163197335,59.95004163197335,54175.24856679991,136332.92196183198,-0.0021857668581179,59.95004163197335,20463.189578344274,204831.47144988598,261513.62447614275,1.9440415225645007,132866.82977515037,34926.32610556659,59.95004163197335,1680.4166675628153,59.95004163197335,0.2874993908890413,6
0.0162129058167789,2371.499486743425,7229.156633967613,0.579672567970794,0.2661579295298461,16125.687822169599,15837.670270869325,249850.78117400734,24806.441373028865,1243.5357793546261,1028.4150776076876,31160.155303898773,250394.24958968846,59.95004163197335,59.95004163197335,53220.652580805225,131029.55088070751,-0.0020611861481604,59.95004163197335,15435.7291034716,199358.44171182925,263038.0770237237,1.949302605519648,132447.81481789472,50273.76548303982,59.95004163197335,1424.4030247584114,59.95004163197335,0.2130465169120986,7
0.2586247945126028,2360.476712286074,9853.620403723884,0.7964354804051518,-0.003840412667045,30930.97614342699,22576.0588149534,246507.5199080241,26278.540876441522,1698.5658369555324,1425.7235330465758,33864.94781797684,255313.3759600036,64.94587843463779,64.94587843463779,60269.25797878039,148040.61613970555,-0.0033784938106387,64.94587843463779,26317.4973829834,198776.5893451023,273871.6721531327,1.9368105898688392,143284.5224369347,36929.31757881653,64.94587843463779,2010.6182938656555,64.94587843463779,0.0005626751032397,8
0.2741474183919526,2361.2868962401844,10802.636967944005,0.598692209299771,0.0005990046323999,31959.671511356853,23956.453644123227,198781.726241569,28393.350414374432,1784.3547724974158,1488.5188559289204,36218.34569604189,226086.94631361542,64.94587843463779,64.94587843463779,68283.00258667166,151879.96935085303,-0.0030667655084193,64.94587843463779,28611.180559478224,177254.11232797423,222070.0825567104,1.930620516593536,137404.31491492162,39642.57706160686,64.94587843463779,1947.447556862387,64.94587843463779,0.0005626731422441,1
0.5629161644321774,2366.2051038691347,10735.216150052236,0.5617540774192502,-0.0036373509697125,34667.50691242575,29519.58244307663,238159.90161725797,27500.006767226274,1878.188462757657,1636.5842621121556,34191.25264797168,217794.8112540611,62.44796003330558,62.44796003330558,65146.35796858582,147313.7700809153,0.2154991470328836,62.44796003330558,33080.23201219727,190319.4332025734,213988.90950889187,1.9199673485251407,147631.91481670894,34566.752154265785,62.44796003330558,2162.9565448973576,62.44796003330558,0.0206003362844602,2
0.103320026166619,2366.2387839105995,7917.770581229506,0.4098655639224227,-0.0045558940771644,31317.015316918078,22405.240960782907,260115.57899954738,20975.587187176745,2118.5474980610156,1497.8131754866954,27103.21734376536,206899.25985560848,59.95004163197335,59.95004163197335,60905.470438927005,138937.16565853744,0.4880512223522754,59.95004163197335,32309.20547113417,216163.43239411816,203522.73750640277,1.923975402019924,140512.17903774895,26007.540065206576,59.95004163197335,2149.3461265707388,59.95004163197335,0.0196753685387372,3
0.0533715732583478,2361.818259026387,9475.37428680987,0.5432278773646374,0.0115909865703975,47903.191043408224,27973.03816563776,242451.44617084373,24603.11289433559,1831.3855850013106,1520.795026080859,31437.121069086705,216228.884134775,59.95004163197335,59.95004163197335,61499.96868360182,135298.2206588056,0.004617517146673,59.95004163197335,32068.021286987754,202618.66502597672,200821.23045321816,1.9187307270595213,144303.9791110841,32312.37841242423,59.95004163197335,2587.9915869642577,59.95004163197335,-0.0015718843260629,4
0.0218687166120924,2358.758370040884,9489.428531991549,0.7674594150664603,-0.00556934637295,24055.889699216637,20748.70261706633,197384.05193060054,30290.462272356443,1525.7892062383914,1280.621858102299,39322.217865400045,249360.3977899539,62.44796003330558,62.44796003330558,61449.399063908226,158908.5283014636,0.0017594640555534,62.44796003330558,22498.015545399478,171223.6782471103,218225.31846785365,1.9469310050096047,128013.95437311134,36055.31327703033,62.44796003330558,1677.0934105918238,62.44796003330558,0.4822963764637179,5
0.0243106578553647,2363.7438312790227,10420.485801343837,0.5253904796687417,-0.0019533032943455,25033.935950492396,22468.254174809208,192121.54999464957,35113.67126238141,1425.5371344322339,1212.461987174699,63180.49253396311,267736.78473191784,59.95004163197335,59.95004163197335,56908.95746705836,151670.1837322016,-0.0028109706830353,59.95004163197335,23886.984830764664,165834.9551515359,265713.5527068843,1.9439225608890491,123137.61531050218,46647.5835321156,59.95004163197335,1547.362531274017,59.95004163197335,0.2874993908890413,6
