P2_freq_sum_power_spectrum,P3_freq_sum_power_spectrum,P4_freq_sum_power_spectrum,P5_time_min,P7_time_min,P6_freq_peak_value,P1_freq_peak_value,P3_freq_peak_value,P3_time_mean,P5_freq_sum_power_spectrum,P6_time_min,P4_time_p75,P1_freq_sum_power_spectrum,P3_time_min,P4_freq_peak_value,P3_time_p75,P4_time_min,P7_time_line_integral,P2_freq_peak_value,Case,P6_time_mean,P7_time_max,P6_time_line_integral,P3_time_line_integral,P6_freq_sum_power_spectrum,P6_freq_std_power_spectrum,P5_freq_peak_value,P7_time_mean,P7_freq_sum_power_spectrum,P7_freq_peak_value,fault_location
146425.49032130238,206413.0236721396,282113.1659791077,0.0031287363367468,-0.0049810971765878,36894.32435662349,9798.691290246723,28102.158154012606,1.9753840840738872,148625.77242219163,-0.0053934256427748,2.198274306579875,61408.08632625492,0.2075258497299412,31785.816847312934,2.1156919645435,-0.0051934786780573,2363.538854334083,24919.687491920107,140,1.9953663779944777,5.154405710335968,2394.3624088445213,2370.388575173937,309903.5250132783,2535.4245905950775,27500.222564192376,1.969651896326569,287165.0608209751,40741.68821140771,1
147603.02350849635,211252.0887281614,244128.36696083713,-0.0012299603848173,-0.002049603286067,40086.8214384346,10850.140334418527,31596.45637869116,1.9742445157838495,156965.2208421611,-0.0025009075518952,2.122565463513088,65844.06427295448,0.0072368834228699,36049.220520347866,2.116543943715392,0.0062184321678615,2366.562241253494,26601.75296777883,125,1.9641386562503993,4.948184989061829,2356.9054703795655,2369.011375085838,231397.0764601805,2416.5152945597897,30366.44229443663,1.9722020415062649,231617.46350212244,46108.56752614324,1
148270.0062803729,275294.80019273155,237299.0396211918,-0.0017803438223443,-0.0020840796786143,39580.826369763105,10762.768787529592,32474.215523672145,1.970716304989785,157450.58828513423,-0.0022855890489842,2.1246833500144335,64551.184712296534,-0.0217533374833124,34820.314051677786,2.2033327460801737,-0.0022302557915599,2366.9518993100855,25406.562031935453,128,1.9645045992796062,4.96744992196192,2357.320274321289,2364.8895070065764,226078.1379411939,2388.2711218478203,30108.350289393555,1.9725219527971325,233809.31739149144,45464.98586950738,2
143009.92670160372,184449.5500443894,211900.40675982536,-0.001673665551925,-0.0055429735340359,40879.46577825907,11100.258800044343,32093.64467460008,1.972689567234706,163858.4738581638,-0.0056665029685658,2.121489467091999,68419.03700042074,0.0054835969771568,33326.97719975698,2.1178941084476066,-0.0025709958553361,2369.043587280419,26144.03478245489,113,1.9623956725195035,5.007075392330998,2354.81027937264,2367.1541013626666,239065.8395690744,2507.023648463603,31127.161586763545,1.9742421430252295,247316.02995284263,48767.23482876445,2
147720.71625973232,208884.16015780327,241487.28154972423,0.0004476046674765,-0.0119661113519904,36894.5782886113,9796.05554558535,28721.06218697971,1.9733191071573055,147996.9221483391,-0.0136571105944708,2.1237949579886664,62376.46262560118,0.0084759522515361,31121.163743243662,2.1157464837307822,-0.0006969862327564,2362.7770283942036,22930.062580951406,144,1.9598718604573626,5.019907899962986,2351.7925818801846,2367.9076977022073,293788.4904512373,2417.665381691247,27175.05746381515,1.9690138084820974,277234.9227327452,37808.032536381696,2
147814.5245823603,217862.44974253228,246104.24614122897,-0.0018903184332395,-0.0023178174862228,39544.87891490252,10809.593714961495,31546.485149347835,1.9723216524800502,155512.00721903588,-0.0020395218043259,2.12071242401921,65213.150037349944,-0.0011244426140801,33444.553469453655,2.115988967747545,-0.0025709958553361,2366.337875947281,26090.649344887395,129,1.9658662857721914,4.956004683818646,2358.954365790568,2366.702336139663,226132.81593534403,2387.0882750200826,29846.269690521403,1.9720093214279308,233442.1491394113,45846.96098809641,2
101924.51018163814,154145.60988555825,170771.75837172224,-0.0022101322323554,-0.0013656670265907,29049.126325775072,7608.048371872742,24014.91700057461,1.9808680583013245,113998.99662950705,0.0768436697535831,2.1139292401909127,41023.79573802799,0.0135422041705916,25453.322298744308,2.106125595268436,-0.0048329836620089,2369.704743675628,19417.094372407028,126,1.970476210058488,5.011801285545489,2364.5057048030462,2376.9758208372878,176057.87116445048,1780.1911549446966,21684.444759414917,1.974809315644338,181501.38323332582,30605.23060109026,2
148270.0062803729,275294.80019273155,237299.0396211918,-0.0017803438223443,-0.0020840796786143,39580.826369763105,10762.768787529592,32474.215523672145,1.970716304989785,157450.58828513423,-0.0022855890489842,2.1246833500144335,64551.184712296534,-0.0217533374833124,34820.314051677786,2.2033327460801737,-0.0022302557915599,2366.9518993100855,25406.562031935453,128,1.9645045992796062,4.96744992196192,2357.320274321289,2364.8895070065764,226078.1379411939,2388.2711218478203,30108.350289393555,1.9725219527971325,233809.31739149144,45464.98586950738,2
139775.1497001683,198320.0065229475,219433.71918093093,-0.0006876069807704,-0.0092868639688968,36863.79910621772,10091.96354017637,29545.54318186037,1.9724172503696646,147837.18788223568,-0.0071507217991093,2.125513228463059,63300.216226149096,0.0100651755217034,31921.460030565097,2.11105753436426,0.00239006564296,2365.033227511429,25283.713024071545,143,1.960182921028043,5.489057580970226,2352.1099643569078,2366.8206036909633,276999.1507071277,2281.35871910616,27945.211943241982,1.9708607396996218,287004.0750208283,42046.965091230886,2
144514.47713544447,184453.6265730396,200468.96589812994,-0.0014934571006742,-0.0024124621896326,40699.933455228,11077.97011944585,31927.894021211687,1.9726507431759819,162667.04409162034,-0.0045209230933134,2.1235130437695164,68116.53135958838,0.0084759522515361,34945.24382673318,2.116014203853726,0.1061073620828081,2364.7549452157896,25619.366587097367,112,1.9710628637546974,5.018891106748836,2365.2007352286487,2367.1098224025864,239718.7034055565,2489.7645076591803,30750.038245923643,1.9707053342825356,233367.6051881683,46096.799339488294,2
148270.0062803729,275294.80019273155,237299.0396211918,-0.0017803438223443,-0.0020840796786143,39580.826369763105,10762.768787529592,32474.215523672145,1.970716304989785,157450.58828513423,-0.0022855890489842,2.1246833500144335,64551.184712296534,-0.0217533374833124,34820.314051677786,2.2033327460801737,-0.0022302557915599,2366.9518993100855,25406.562031935453,128,1.9645045992796062,4.96744992196192,2357.320274321289,2364.8895070065764,226078.1379411939,2388.2711218478203,30108.350289393555,1.9725219527971325,233809.31739149144,45464.98586950738,2
147720.71625973232,208884.16015780327,241487.28154972423,0.0004476046674765,-0.0119661113519904,36894.5782886113,9796.05554558535,28721.06218697971,1.9733191071573055,147996.9221483391,-0.0136571105944708,2.1237949579886664,62376.46262560118,0.0084759522515361,31121.163743243662,2.1157464837307822,-0.0006969862327564,2362.7770283942036,22930.062580951406,144,1.9598718604573626,5.019907899962986,2351.7925818801846,2367.9076977022073,293788.4904512373,2417.665381691247,27175.05746381515,1.9690138084820974,277234.9227327452,37808.032536381696,2
147720.71625973232,208884.16015780327,241487.28154972423,0.0004476046674765,-0.0119661113519904,36894.5782886113,9796.05554558535,28721.06218697971,1.9733191071573055,147996.9221483391,-0.0136571105944708,2.1237949579886664,62376.46262560118,0.0084759522515361,31121.163743243662,2.1157464837307822,-0.0006969862327564,2362.7770283942036,22930.062580951406,144,1.9598718604573626,5.019907899962986,2351.7925818801846,2367.9076977022073,293788.4904512373,2417.665381691247,27175.05746381515,1.9690138084820974,277234.9227327452,37808.032536381696,2
147814.5245823603,217862.44974253228,246104.24614122897,-0.0018903184332395,-0.0023178174862228,39544.87891490252,10809.593714961495,31546.485149347835,1.9723216524800502,155512.00721903588,-0.0020395218043259,2.12071242401921,65213.150037349944,-0.0011244426140801,33444.553469453655,2.115988967747545,-0.0025709958553361,2366.337875947281,26090.649344887395,129,1.9658662857721914,4.956004683818646,2358.954365790568,2366.702336139663,226132.81593534403,2387.0882750200826,29846.269690521403,1.9720093214279308,233442.1491394113,45846.96098809641,2
146856.81224567306,223072.70189095606,235439.0711903439,0.0481223731774726,0.0057671058229813,40319.917644698035,10817.68181755237,33487.99429705429,1.9694178481249234,153204.52296655314,0.0335542474133807,2.122780502537174,65464.374506487446,-0.0139066308138683,35173.366934966994,2.1140726721810768,0.0058749101683343,2366.3449917037547,26245.851590112437,132,1.979359013683816,4.899772884444814,2375.1700482564506,2363.218692861602,200090.5207675121,2268.0876985969117,29922.667032898797,1.9720230928441638,236178.68264120998,45859.38178307129,3
143310.3679067022,186505.34561401448,208274.34858925227,-0.0025866136162128,0.0103615821135648,43740.01880464574,11084.035441946415,32184.392449306277,1.9722190288804364,163290.19385123192,0.0179220219738473,2.121362876058257,68480.47527823517,0.0017595233337907,35143.617970564424,2.1064081966181214,0.1220860320433203,2365.227074557577,26575.9538920635,117,1.9701422783641132,4.987714358185564,2364.0852770854517,2366.5859651132496,220799.32134179006,2463.7050436499326,30378.454673706452,1.9710882723428833,234733.17233117743,43605.273816148045,3
147538.1540708406,213694.5032436497,266471.0289907454,0.1144167505092418,-0.0022098279200427,39320.920981830604,9821.809627337783,28666.18084739095,1.9733338059996552,149254.73036811742,-0.0036699386418099,2.166001884568804,61762.80594849384,0.0017594638102859,33288.10357103131,2.116753334796032,-0.0010566342612454,2367.481530760486,23664.26412919571,148,1.9948996748153387,4.9545386420549,2393.785592882319,2367.925729243113,280339.74825395085,2398.12306023884,27506.65670841106,1.9729366843443858,269208.21167510975,40250.706830080104,3
146379.36358338772,233634.63834476453,246646.04444750477,-0.0025866136162128,-0.0010406127923134,41642.563061356435,10826.508307227847,33865.83574724695,1.9695713844431557,158362.3439806484,0.01521736755865,2.1331544207888005,65271.322376271935,-0.0239275476293855,34688.92610115919,2.1117863074592647,-0.0027843167231704,2367.9551651187594,26358.797259801366,133,1.9702189758691488,4.943638115528471,2364.17224426537,2363.3982235997564,209275.6001524431,2330.725694029693,29705.396086532965,1.9733527289602082,232393.10811479777,46696.392616950565,3
104570.20637483435,181130.50648646502,210519.89871189868,0.242360625333736,-0.0012600125230611,28056.1453155561,7057.596058120494,21939.851567651658,1.9780927553701466,101203.98150775328,0.0016664105725362,2.11495603280456,40642.635765388346,0.0017595697820523,23544.301274716017,2.1099208776357705,0.0016327862623935,2375.8058588359168,18039.520062747277,130,1.987508945694798,4.574998452822326,2384.959296653382,2373.640478266551,159902.71167496854,1659.8401461968538,20546.19291129817,1.9798749274174814,187031.86413114498,30317.609128578,3
146856.81224567306,223072.70189095606,235439.0711903439,0.0481223731774726,0.0057671058229813,40319.917644698035,10817.68181755237,33487.99429705429,1.9694178481249234,153204.52296655314,0.0335542474133807,2.122780502537174,65464.374506487446,-0.0139066308138683,35173.366934966994,2.1140726721810768,0.0058749101683343,2366.3449917037547,26245.851590112437,132,1.979359013683816,4.899772884444814,2375.1700482564506,2363.218692861602,200090.5207675121,2268.0876985969117,29922.667032898797,1.9720230928441638,236178.68264120998,45859.38178307129,3
150264.84063151223,217998.70589475232,281720.52258040535,0.0062346889816264,0.0081857436840911,37284.518763646694,9824.19764966941,28926.623790270653,1.9732980215774096,147748.06024406463,-0.0227419716541515,2.140169110551794,60504.752013047655,0.001759505806997,36191.309941905696,2.1152267366791,-0.0010202930072686,2365.7851322874076,23862.236141904912,147,1.9701043691775662,5.040324708495921,2364.0125805645694,2367.882030628839,273460.519511697,2338.1356012359834,27050.006000650294,1.9715553738763574,258550.89547910888,37247.92037086765,3
143328.401456326,186138.4644140491,207693.70005490087,0.0198981695424075,0.0097184866048692,42609.44218603553,11082.807334327605,32090.67175634354,1.9725145793546028,161507.363901395,0.002391070231367,2.122652895137535,68216.92346708957,0.0017594638102859,35040.838307718055,2.113039585410157,0.1220848801768115,2366.7345369083723,26522.85445413726,116,1.977777361909063,4.973018623876627,2373.2201134477496,2366.9422818655657,213479.27992247068,2402.289133144968,31069.3227419765,1.9723471527613332,234572.6210242132,46991.28795209891,3
146856.81224567306,223072.70189095606,235439.0711903439,0.0481223731774726,0.0057671058229813,40319.917644698035,10817.68181755237,33487.99429705429,1.9694178481249234,153204.52296655314,0.0335542474133807,2.122780502537174,65464.374506487446,-0.0139066308138683,35173.366934966994,2.1140726721810768,0.0058749101683343,2366.3449917037547,26245.851590112437,132,1.979359013683816,4.899772884444814,2375.1700482564506,2363.218692861602,200090.5207675121,2268.0876985969117,29922.667032898797,1.9720230928441638,236178.68264120998,45859.38178307129,3
147538.1540708406,213694.5032436497,266471.0289907454,0.1144167505092418,-0.0022098279200427,39320.920981830604,9821.809627337783,28666.18084739095,1.9733338059996552,149254.73036811742,-0.0036699386418099,2.166001884568804,61762.80594849384,0.0017594638102859,33288.10357103131,2.116753334796032,-0.0010566342612454,2367.481530760486,23664.26412919571,148,1.9948996748153387,4.9545386420549,2393.785592882319,2367.925729243113,280339.74825395085,2398.12306023884,27506.65670841106,1.9729366843443858,269208.21167510975,40250.706830080104,3
147538.1540708406,213694.5032436497,266471.0289907454,0.1144167505092418,-0.0022098279200427,39320.920981830604,9821.809627337783,28666.18084739095,1.9733338059996552,149254.73036811742,-0.0036699386418099,2.166001884568804,61762.80594849384,0.0017594638102859,33288.10357103131,2.116753334796032,-0.0010566342612454,2367.481530760486,23664.26412919571,148,1.9948996748153387,4.9545386420549,2393.785592882319,2367.925729243113,280339.74825395085,2398.12306023884,27506.65670841106,1.9729366843443858,269208.21167510975,40250.706830080104,3
146379.36358338772,233634.63834476453,246646.04444750477,-0.0025866136162128,-0.0010406127923134,41642.563061356435,10826.508307227847,33865.83574724695,1.9695713844431557,158362.3439806484,0.01521736755865,2.1331544207888005,65271.322376271935,-0.0239275476293855,34688.92610115919,2.1117863074592647,-0.0027843167231704,2367.9551651187594,26358.797259801366,133,1.9702189758691488,4.943638115528471,2364.17224426537,2363.3982235997564,209275.6001524431,2330.725694029693,29705.396086532965,1.9733527289602082,232393.10811479777,46696.392616950565,3
147620.7880405801,265992.94428500853,235425.37599848805,0.1043114589972513,0.0102679840725659,39104.66996463312,10798.665044114276,35158.25350683671,1.966672500647161,154516.52223462128,-0.0027345266628699,2.1299166117345694,65399.335093371345,-0.0063173644834632,34303.71290362223,2.1287898510894183,0.0016222704360886,2369.7633350409596,25749.337448255887,136,1.962923965871462,4.926765770694095,2355.425929235914,2359.9226534946656,233208.19970167815,2369.5586125355376,30103.852515169983,1.9748568044682764,228646.53121686092,43850.12123063299,4
143251.41304526795,185618.98488770265,207259.11393003244,0.0087954527108966,-0.0070119338153267,41387.42797719974,11078.704333140688,32068.822939389356,1.9725716558779958,162108.71915683543,-0.0033901904410008,2.123821037159556,68511.19122160424,0.0017594454540669,34976.51470016607,2.116857109347893,0.1220854448739071,2365.2006089791666,26191.43474887533,121,1.969656875323045,5.007491624819148,2363.4926722523105,2367.0116309879777,244085.17194538514,2519.264028249858,31346.106914110635,1.9710591358921095,242143.6393023599,43544.951268540135,4
150135.02784804362,216188.9061721963,283912.43703763187,0.1424852122535389,0.0014722645652846,35070.69588872818,9326.335629566936,27202.08934594006,1.9733994973675826,147148.8295083776,-0.037278742533236,2.170361789652677,59799.144657020595,0.0017167550257601,34434.99185034146,2.1157057096882057,-0.0141195502236007,2370.866103551889,22483.14672926267,152,1.961925296069249,5.174529848535591,2354.1098166104894,2368.006905492128,328105.8809444218,2494.093358010998,26487.026536068577,1.975793358266483,265460.33097069984,38677.097266775956,4
148581.49762041902,220844.10563929437,237488.71599251835,0.0080478143565128,0.0009355856607249,39909.48690462476,10827.107365044238,30913.195117183463,1.9726884704581718,156155.9261239947,-0.0037799410661461,2.123089384973792,65610.82324385972,0.0017594454540669,35421.02327508121,2.116404207275042,0.0007223072817447,2363.113511172968,26426.59104483247,137,1.9643841307273908,4.942822799357532,2357.1798325946925,2367.1548851141215,230552.32120190532,2420.099980197719,30551.465153901532,1.9693321103739256,235766.39803229822,41006.64185551619,4
105194.0709539624,181159.50788046297,207201.60666192134,0.3950257799430265,0.0780819963607028,29627.080030741592,7076.9122728378525,21800.262147125904,1.9785025558264722,98826.7257763026,-0.009749346505819,2.1134907083348486,39430.010754398834,0.0017595165035295,23731.657626544828,2.1102722106153946,0.0020961553264058,2382.866753906121,17740.044244974757,134,1.9859377388806918,5.155499470278675,2383.065939713679,2374.1318289153633,181024.10617826736,1692.3802872254737,20551.400003305745,1.985762812069622,168987.27336422194,28709.962853126173,4
147620.7880405801,265992.94428500853,235425.37599848805,0.1043114589972513,0.0102679840725659,39104.66996463312,10798.665044114276,35158.25350683671,1.966672500647161,154516.52223462128,-0.0027345266628699,2.1299166117345694,65399.335093371345,-0.0063173644834632,34303.71290362223,2.1287898510894183,0.0016222704360886,2369.7633350409596,25749.337448255887,136,1.962923965871462,4.926765770694095,2355.425929235914,2359.9226534946656,233208.19970167815,2369.5586125355376,30103.852515169983,1.9748568044682764,228646.53121686092,43850.12123063299,4
147997.4583731179,219688.59230600565,301939.6976703,0.0331701352669456,0.0176426089274741,32893.83521269182,9009.76835265483,26621.70111674108,1.9737577990507045,144400.3965384638,-0.0175204558915229,2.234253846250935,58475.34643827787,0.0017594752005107,29829.936723339506,2.109946510232349,-0.0060645091449694,2371.7718755376654,22090.22179882482,151,1.951994162971582,5.221255219690248,2342.2375033435187,2368.4374506989725,278462.3414799201,2151.373611212693,25538.57613789647,1.9765484786368561,257009.04586693426,35498.959978542625,4
144871.66074090428,185800.14752837515,207328.20788483007,0.034524784066972,-0.0015016711204915,40953.570828438314,11032.430536854989,32036.232705530623,1.972038898231526,159996.15895795802,-0.0036088350893612,2.1213892591331,67888.46029925358,0.0017594825645266,34952.55635394233,2.1067860946584487,0.1220834726670989,2373.6077909541364,26226.330048337688,120,1.965109229738818,4.976194974273158,2358.0498110512444,2366.369923018163,238806.0018727237,2487.199096014944,30938.65178274651,1.9779809304787075,249975.92739860344,44680.206514231075,4
147620.7880405801,265992.94428500853,235425.37599848805,0.1043114589972513,0.0102679840725659,39104.66996463312,10798.665044114276,35158.25350683671,1.966672500647161,154516.52223462128,-0.0027345266628699,2.1299166117345694,65399.335093371345,-0.0063173644834632,34303.71290362223,2.1287898510894183,0.0016222704360886,2369.7633350409596,25749.337448255887,136,1.962923965871462,4.926765770694095,2355.425929235914,2359.9226534946656,233208.19970167815,2369.5586125355376,30103.852515169983,1.9748568044682764,228646.53121686092,43850.12123063299,4
150135.02784804362,216188.9061721963,283912.43703763187,0.1424852122535389,0.0014722645652846,35070.69588872818,9326.335629566936,27202.08934594006,1.9733994973675826,147148.8295083776,-0.037278742533236,2.170361789652677,59799.144657020595,0.0017167550257601,34434.99185034146,2.1157057096882057,-0.0141195502236007,2370.866103551889,22483.14672926267,152,1.961925296069249,5.174529848535591,2354.1098166104894,2368.006905492128,328105.8809444218,2494.093358010998,26487.026536068577,1.975793358266483,265460.33097069984,38677.097266775956,4
150135.02784804362,216188.9061721963,283912.43703763187,0.1424852122535389,0.0014722645652846,35070.69588872818,9326.335629566936,27202.08934594006,1.9733994973675826,147148.8295083776,-0.037278742533236,2.170361789652677,59799.144657020595,0.0017167550257601,34434.99185034146,2.1157057096882057,-0.0141195502236007,2370.866103551889,22483.14672926267,152,1.961925296069249,5.174529848535591,2354.1098166104894,2368.006905492128,328105.8809444218,2494.093358010998,26487.026536068577,1.975793358266483,265460.33097069984,38677.097266775956,4
148581.49762041902,220844.10563929437,237488.71599251835,0.0080478143565128,0.0009355856607249,39909.48690462476,10827.107365044238,30913.195117183463,1.9726884704581718,156155.9261239947,-0.0037799410661461,2.123089384973792,65610.82324385972,0.0017594454540669,35421.02327508121,2.116404207275042,0.0007223072817447,2363.113511172968,26426.59104483247,137,1.9643841307273908,4.942822799357532,2357.1798325946925,2367.1548851141215,230552.32120190532,2420.099980197719,30551.465153901532,1.9693321103739256,235766.39803229822,41006.64185551619,4
